title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Midnight Exposure,Midnight #1,['Melinda Leigh'],,"['Romance', 'Romantic Suspense', 'Mystery', 'Thriller', 'Suspense', 'Fiction', 'Crime', 'Contemporary', 'Mystery Thriller', 'Audiobook']","The first suspenseful thriller in the Midnight series from Wall Street Journal bestselling author Melinda Leigh.Point, click, die.When two hikers disappear, their hometown in Maine blames the blinding storms. But the truth is far more sinister. Unaware of the danger, tabloid photographer Jayne Sullivan follows an anonymous tip to find the most reclusive sculptor in the art world. Instead, she finds sexy handyman Reed Kimball—and a small town full of fatal secrets.Five years ago, Reed buried his homicide detective career along with his wife. But when a hiker is found dead, the local police chief asks Reed for help. Why was a Celtic coin found under the body? And where is the second hiker? Avoiding the media, Reed doesn’t need a murder, a missing person, or a nosey photographer. Then Jayne is attacked, and her courage is his undoing.Reed must risk everything to protect her - and find a cunning killer.",315,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478178301l/32864276._SY475_.jpg,"26,235",4.12,https://www.goodreads.com/book/show/23164983-hollow-city
,None,None,,[],None,None,2012,,,,,https://www.goodreads.com/book/show/23164983-hollow-city
The Enlightenment of Alexander,The Stories of Alexander #1,['B.Q. Hanson'],1795679506,"['Romance', 'M M Romance', 'Erotic Romance', 'LGBT', 'Erotica', 'BDSM', 'Gay', 'Adult Fiction', 'Fiction', 'Sports', 'Hockey', 'Academic', 'College']","When billionaire college freshman, Jared Paterski, moves to the University of Minnesota - Twin Cities and meets his new roommate, Alexander Schmidt, he is mesmerized by his characteristics. He finds everything about him including his personal hobbies, personality, and his sexiness to be perfect which drives him to copy him in order to live his life like his. With all the money he has, he spoils Alex with luxurious gifts and treats him like a king. As soon as he knows him some more, he brings him into his special dungeon, showing him his dark side, casting away his innocence.",430,2018,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529222247l/40545688._SY475_.jpg,298,3.81,https://www.goodreads.com/book/show/23164983-hollow-city
Queer,,['William S. Burroughs'],9780330300162,"['Fiction', 'LGBT', 'Classics', 'Queer', 'Literature', 'American', 'Novels', 'Thriller', 'Gay', 'Drama']","Originally written in 1952 but not published till 1985, Queer is an enigma - both an unflinching autobiographical self-portrait and a coruscatingly political novel, Burroughs' only realist love story and a montage of comic-grotesque fantasies that paved the way for his masterpiece, Naked Lunch. Set in Mexico City during the early fifties, Queer follows William Lee's hopeless pursuit of desire from bar to bar in the American expatriate scene. As Lee breaks down, the trademark Burroughsian voice emerges; a maniacal mix of self-lacerating humor and the Ugly American at his ugliest. A haunting tale of possession and exorcism, Queer is also a novel with a history of secrets, as this new edition reveals.",160,1985,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356454740l/23942.jpg,"12,635",3.58,https://www.goodreads.com/book/show/23164983-hollow-city
Lost in Yaba: Down and Out in Laos,,['Walt Gleeson'],9798651187,"['Crime', 'True Crime', 'Cultural', 'Asia', 'Nonfiction', 'Mystery', 'Travel', 'Biography', 'Autobiography', 'Memoir', 'History']","Lost in Yaba is a true story about an expat who becomes addicted to the infamous drug 'yaba' in Laos. Walt Gleeson planned to only go to Laos on a visa trip from Thailand, but he ended up staying in Vientiane and Vang Vieng for over a year. Most foreigners who visit Vientiane can hardly believe it is a capital city. It is a sleepy, peaceful city in one of the most under developed counties in Asia. But there is a hidden side to Vientiane that most foreigners do not get to see. During Walt's time in Vientiane, he witnessed the underbelly of the city first hand - the drugs, the prostitution and the manipulation of western men for money. This provides a unique glimpse into the dark side of Laos.",164,2020,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591605307l/53897218._SY475_.jpg,"3,030",3.72,https://www.goodreads.com/book/show/23164983-hollow-city
Time's Arrow,,['Martin Amis'],9780679735724,"['Fiction', 'Historical', 'Historical Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Contemporary', 'Fantasy', 'Thriller', 'World War II', 'Holocaust', 'European Literature', 'British Literature']","InTime's Arrowthe doctor Tod T. Friendly dies and then feels markedly better, breaks up with his lovers as a prelude to seducing them, and mangles his patients before he sends them home. And all the while Tod's life races backward in time toward the one appalling moment in modern history when such reversals make sense.",165,1991,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353213337l/23031.jpg,"15,459",3.71,https://www.goodreads.com/book/show/23164983-hollow-city
Filth,,['Irvine Welsh'],9780393318685,"['Fiction', 'Contemporary', 'Mystery', 'Crime', 'Novels', 'Thriller', 'Dark', 'Drama', 'European Literature', 'British Literature', 'Cultural', 'Scotland']","With the Christmas season upon him, Detective Sergeant Bruce Robertson of Edinburgh's finest is gearing up socially—kicking things off with a week of sex and drugs in Amsterdam.There are some sizable flies in the ointment, though: a missing wife and child, a nagging cocaine habit, some painful below-the-belt eczema, and a string of demanding extramarital affairs. The last thing Robertson needs is a messy, racially fraught murder, even if it means overtime—and the opportunity to clinch the promotion he craves. Then there's that nutritionally demanding (and psychologically acute) intestinal parasite in his gut. Yes, things are going badly for this utterly corrupt tribune of the law, but in an Irvine Welsh novel nothing is ever so bad that it can't get a whole lot worse. . .",393,1998,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452500604l/23966._SY475_.jpg,"30,592",3.76,https://www.goodreads.com/book/show/23164983-hollow-city
Darkly Dreaming Dexter,Dexter #1,['Jeff Lindsay'],0752865749,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Horror', 'Mystery Thriller', 'Suspense', 'Adult', 'Audiobook', 'Contemporary']","Meet Dexter Morgan, a polite wolf in sheep's clothing. He's handsome and charming, but something in his past has made him abide by a different set of rules. He's a serial killer whose one golden rule makes him immensely likeable: he only kills bad people. And his job as a blood splatter expert for the Miami police department puts him in the perfect position to identify his victims. But when a series of brutal murders bearing a striking similarity to his own style start turning up, Dexter is caught between being flattered and being frightened—of himself or some other fiend.",288,2004,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557598685l/17231._SY475_.jpg,"203,627",3.88,https://www.goodreads.com/book/show/23164983-hollow-city
Killing Yourself to Live: 85% of a True Story,,['Chuck Klosterman'],9780743264464,"['Nonfiction', 'Music', 'Autobiography', 'Memoir', 'Culture', 'Pop Culture', 'Humor', 'Writing', 'Essays', 'Travel', 'Biography', 'Contemporary', 'Suspense']","Building on the national bestselling success ofSex, Drugs, and Cocoa Puffs, preeminent pop culture writer Chuck Klosterman unleashes his best book yet—the story of his cross-country tour of sites where rock stars have died and his search for love, excitement, and the meaning of death.For 6,557 miles, Chuck Klosterman thought about dying. He drove a rental car from New York to Rhode Island to Georgia to Mississippi to Iowa to Minneapolis to Fargo to Seattle, and he chased death and rock ‘n’ roll all the way. Within the span of twenty-one days, Chuck had three relationships end—one by choice, one by chance, and one by exhaustion. He snorted cocaine in a graveyard. He walked a half-mile through a bean field. A man in Dickinson, North Dakota, explained to him why we have fewer windmills than we used to. He listened to the KISS solo albums and the Rod Stewart box set. At one point, poisonous snakes became involved. The road is hard. From the Chelsea Hotel to the swampland where Lynyrd Skynyrd’s plane went down to the site where Kurt Cobain blew his head off, Chuck explored every brand of rock star demise. He wanted to know why the greatest career move any musician can make is to stop breathing...and what this means for the rest of us.",245,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523544180l/597._SY475_.jpg,"27,985",3.81,https://www.goodreads.com/book/show/23164983-hollow-city
True Grit,,['Charles Portis'],9781585673698,"['Fiction', 'Westerns', 'Historical', 'Historical Fiction', 'Classics', 'Adventure', 'Audiobook', 'Novels', 'Literature', 'American']","In the 1870s, young Mattie Ross learns that her beloved father was gunned down by his former handyman. But even though this gutsy 14-year-old is seeking vengeance, she is smart enough to figure out she can't go alone after a desperado who's holed up in Indian territory. With some fast-talking, she convinces mean, one-eyed US Marshal ""Rooster"" Cogburn into going after the despicable outlaw with her.",224,1968,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436277655l/257845.jpg,"50,435",4.11,https://www.goodreads.com/book/show/23164983-hollow-city
Room,,['Emma Donoghue'],0316098329,"['Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'Thriller', 'Audiobook', 'Book Club', 'Drama', 'Mystery', 'Crime', 'Novels']","To five-year-old-Jack, Room is the world....Told in the inventive, funny, and poignant voice of Jack, Room is a celebration of resilience—and a powerful story of a mother and son whose love lets them survive the impossible.To five-year-old Jack, Room is the entire world. It is where he was born and grew up; it's where he lives with his Ma as they learn and read and eat and sleep and play. At night, his Ma shuts him safely in the wardrobe, where he is meant to be asleep when Old Nick visits.Room is home to Jack, but to Ma, it is the prison where Old Nick has held her captive for seven years. Through determination, ingenuity, and fierce motherly love, Ma has created a life for Jack. But she knows it's not enough ... not for her or for him. She devises a bold escape plan, one that relies on her young son's bravery and a lot of luck. What she does not realize is just how unprepared she is for the plan to actually work.Told entirely in the language of the energetic, pragmatic five-year-old Jack, Room is a celebration of resilience and the limitless bond between parent and child, a brilliantly executed novel about what it means to journey from one world to another.",321,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472239721l/31685789._SY475_.jpg,"767,812",4.06,https://www.goodreads.com/book/show/23164983-hollow-city
,None,None,,[],None,None,1995,,,,,https://www.goodreads.com/book/show/23164983-hollow-city
Angels,,['Denis Johnson'],9780099440833,"['Fiction', 'Thriller', 'Novels', 'Suspense', 'Literature', 'Mystery', 'Drama', 'Dark', 'Literary Fiction', 'Adult']","‘Adazzling and savage first novel’New York TimesAngelstells the story of two born losers. Jamie has ditched her husband and is running away with her two baby girls. Bill is dreaming of making it big in a life of crime. They meet on a Greyhound bus and decide to team up.So begins a stunning, tragic odyssey through the dark underbelly of America – the bars, bus stations, mental wards, and prisons that play host to Jamie and Bill as they find themselves trapped in a downward spiral though rape, alcohol, drugs and crime, to madness and death.From the author ofTree of Smoke, winner of the National Book Award for Fiction",209,1983,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408924943l/9903.jpg,"5,432",3.76,https://www.goodreads.com/book/show/23164983-hollow-city
The Kitchen God's Wife,,['Amy Tan'],9780143038108,"['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'China', 'Asia', 'Contemporary', 'Literature', 'Asian Literature', 'Novels', 'Adult Fiction']","Winnie and Helen have kept each other's worst secrets for more than fifty years. Now, because she believes she is dying, Helen wants to expose everything. And Winnie angrily determines that she must be the one to tell her daughter, Pearl, about the past—including the terrible truth even Helen does not know. And so begins Winnie's story of her life on a small island outside Shanghai in the 1920s, and other places in China during World War II, and traces the happy and desperate events that led to Winnie's coming to America in 1949.",416,1991,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434152599l/12557._SY475_.jpg,"81,802",4.0,https://www.goodreads.com/book/show/23164983-hollow-city
Happiness Power: How to Unleash Your Power and Live a More Joyful Life,,['Robert Gill Jr.'],0578718324,"['Inspirational', 'Nonfiction', 'How To', 'Education', 'Book Club']","How to stop chasing happiness and still live happily ever after.Do you have everything you need, but still feel like something’s missing?Do you frequently compare your life to others’, wondering why they seem to have it all?Do you feel like you’re just going after one high after the next, with no idea where the end goal is?You may have a life many people dream of, but sometimes, you can’t help but feel some form of discontent.It’s not that you’re ungrateful or unappreciative of what you have. It might just be that what you have is actually not what you need to feel fulfilled.And you’re not the only one going through this.Despite having one of the highest standards of living in the world,the level of happiness among Americans is at its lowest.In fact, it has been declining for the past 20 years.Social media, reliance on drugs, and the endless pursuit of wealth are just some of the reasons for this phenomenon. We are constantly bombarded with messages and images of how life should look like, and we try to reach this aspirational goal through any means necessary.We can chase it through traveling, buying expensive things, achieving career success, or even getting married and starting a family. But why do you still feel unsatisfied, even after you have all this?What is it that makes us truly happy?Plenty of scientific research has been done to find the answer to this question. There is also a lot of advice from self-help books and motivational speakers on being happy.Thankfully, you don’t have to go through all the studies and TED talks online to find the key to happiness.InThe Happiness Power: How to Unleash Your Power and Live a Joyful Life, you will discover:- Why your present circumstances don’t have to determine your level of happiness, and how you cantake your well-being into your own hands- The #1 factor that helps us live longer, healthier, and happier lives, according to a decades-longHarvard study on adult life- How to have amore positive mindsetthrough this daily habit thatOprah Winfreybelieves has rewarded her a million times over- How you cancombat lonelinesswith these friendly suggestions on how to build and strengthen your social circle- Thesecret to happinessthat the Japanese have known and practiced for centuries, contributing to their high levels of satisfaction and long life spans-Effortless mindfulness tricksto apply throughout the day that will help you get through stressful days and pessimistic emotions- The simple generous act that has thesame positive effects as food and sex, offering satisfaction not only to you, but also to your recipientAnd much more.Although happiness is not the be-all and end-all of life, it sure doesn’t hurt to go through life being happy rather than dissatisfied and lonely.Our lives weren’t meant to be lived in constant pursuit of an abstract vision of happiness. Chasing after happiness will only make it so much harder to obtain.It is when you are focused on genuinely living a life of truth, purpose, and meaning, that happiness will come to you.Find out what it takes to live a life that’s true to your values and your innermost needs.",176,2021,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612015757l/56076762._SY475_.jpg,541,4.3,https://www.goodreads.com/book/show/23164983-hollow-city
Hell's Angels,,"['Hunter S. Thompson', 'Sylvie Durastanti']",9782221090732,"['Nonfiction', 'History', 'Writing', 'Journalism', 'Autobiography', 'Memoir', 'Biography', 'Mystery', 'Crime', 'Classics', 'True Crime', 'Literature', 'American', 'Sociology']","Au début des années soixante, Thompson, alors journaliste à San Francisco, est fasciné par les Hell's Angels. Son article sur ces seigneurs de la route fait sensation, il se lance dans la version longue : un an passé à rouler et à écrire à leurs côtés. Mais l'équipée se termine sauvagement : parce qu'il refuse de partager ses royalties, les Angels abandonnent l'homme de lettres sur une route, à moitié mort et le crâne défoncé à coups de pierres..."" En France on n'a pas ça et aux Etats-unis, pays pourtant pas avare en déjantés, ils n'en ont qu'un comme lui. Même s'il n'a rien écrit depuis plus de vingt ans, Hunter S. Thompson demeure là-bas une légende. "", Eric Neuhoff, Le Figaro littéraire.",295,1966,French,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166334569l/10882._SY475_.jpg,"44,936",3.97,https://www.goodreads.com/book/show/23164983-hollow-city
The Tiger's Wife,,['Téa Obreht'],9780385343831,"['Fiction', 'Historical', 'Historical Fiction', 'Magical Realism', 'Literary Fiction', 'Book Club', 'Fantasy', 'War', 'Contemporary', 'Novels', 'Adult Fiction']","Weaving a brilliant latticework of family legend, loss, and love, Téa Obreht, the youngest ofThe New Yorker’s twenty best American fiction writers under forty, has spun a timeless novel that will establish her as one of the most vibrant, original authors of her generation.In a Balkan country mending from years of conflict, Natalia, a young doctor, arrives on a mission of mercy at an orphanage by the sea. By the time she and her lifelong friend Zóra begin to inoculate the children there, she feels age-old superstitions and secrets gathering everywhere around her. Secrets her outwardly cheerful hosts have chosen not to tell her. Secrets involving the strange family digging for something in the surrounding vineyards. Secrets hidden in the landscape itself.But Natalia is also confronting a private, hurtful mystery of her own: the inexplicable circumstances surrounding her beloved grandfather’s recent death. After telling her grandmother that he was on his way to meet Natalia, he instead set off for a ramshackle settlement none of their family had ever heard of and died there alone. A famed physician, her grandfather must have known that he was too ill to travel. Why he left home becomes a riddle Natalia is compelled to unravel.Grief struck and searching for clues to her grandfather’s final state of mind, she turns to the stories he told her when she was a child. On their weeklytrips to the zoo he would read to her from a worn copy of Rudyard Kipling’s The Jungle Book, which he carried with him everywhere; later, he told her stories of his own encounters over many years with “the deathless man,” a vagabond who claimed to be immortal and appeared never to age. But the most extraordinary story of all is the one her grandfather never told her, the one Natalia must discover for herself. One winter during the Second World War, his childhood village was snowbound, cut off even from the encroaching German invaders but haunted by another, fierce presence: a tiger who comes ever closer under cover of darkness. “These stories,” Natalia comes to understand, “run like secret rivers through all the other stories” of her grandfather’s life. And it is ultimately within these rich, luminous narratives that she will find the answer she is looking for.",338,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382570044l/8366402.jpg,"100,758",3.42,https://www.goodreads.com/book/show/23164983-hollow-city
Born a Crime: Stories From a South African Childhood,,['Trevor Noah'],9780385689229,"['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Audiobook', 'Humor', 'Cultural', 'Africa', 'Biography Memoir', 'Race', 'Southern Africa', 'South Africa']","The memoir of one man’s coming-of-age, set during the twilight of apartheid and the tumultuous days of freedom that followed.Trevor Noah’s unlikely path from apartheid South Africa to the desk of The Daily Show began with a criminal act: his birth. Trevor was born to a white Swiss father and a black Xhosa mother at a time when such a union was punishable by five years in prison. Living proof of his parents’ indiscretion, Trevor was kept mostly indoors for the earliest years of his life, bound by the extreme and often absurd measures his mother took to hide him from a government that could, at any moment, steal him away. Finally liberated by the end of South Africa’s tyrannical white rule, Trevor and his mother set forth on a grand adventure, living openly and freely and embracing the opportunities won by a centuries-long struggle.Born a Crimeis the story of a mischievous young boy who grows into a restless young man as he struggles to find himself in a world where he was never supposed to exist. It is also the story of that young man’s relationship with his fearless, rebellious, and fervently religious mother—his teammate, a woman determined to save her son from the cycle of poverty, violence, and abuse that would ultimately threaten her own life.",289,2016,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473867911l/29780253.jpg,"507,973",4.45,https://www.goodreads.com/book/show/23164983-hollow-city
Just So Stories,,['Rudyard Kipling'],9780517266557,"['Classics', 'Fiction', 'Short Stories', 'Childrens', 'Fantasy', 'Animals', 'Young Adult', 'Literature', 'European Literature', 'British Literature', 'Cultural', 'India']","Librarian's Note: Alternate cover edition can be foundhere.Twelve stories about animals, insects, and other subjects include How the Camel Got His Hump. The Butterfly That Stamped, and How the Alphabet Was Made..",210,1902,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053.jpg,"47,344",4.06,https://www.goodreads.com/book/show/23164983-hollow-city
