title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
I Have No Mouth and I Must Scream,,"['Harlan Ellison', 'Theodore Sturgeon']",9780441363957,"['Science Fiction', 'Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Classics', 'Dystopia', 'Science Fiction Fantasy', 'Speculative Fiction', 'Apocalyptic', 'Post Apocalyptic']","First published in 1967 and re-issued in 1983,I Have No Mouth and I Must Screamcontains seven stories with copyrights ranging from 1958 through 1967. This edition contains the original introduction by Theodore Sturgeon and the original foreword by Harlan Ellison, along with a brief update comment by Ellison that was added in the 1983 edition. Among Ellison's more famous stories, two consistently noted as among his very best ever are the title story and the volume's concluding one,Pretty Maggie Moneyeyes.Since Ellison himself strongly resists categorization of his work, we won't call them science fiction, or SF, or speculative fiction or horror or anything else except compelling reading experiences that are sui generis. They could only have been written by Harlan Ellison and they are incomparably original.CONTENTS""I Have No Mouth & I Must Scream""""Big Sam Was My Friend""""Eyes of Dust""""World of the Myth""""Lonelyache""""Delusion for Dragonslayer""""Pretty Maggie Moneyeyes""",134,1967,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423672898l/415459.jpg,"22,669",3.95,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Bajki robotów,,['Stanisław Lem'],9780156621618,"['Science Fiction', 'Fiction', 'Short Stories', 'European Literature', 'Polish Literature', 'Classics', 'Fantasy', 'Science Fiction Fantasy', 'Humor', 'Cultural', 'Poland', 'Speculative Fiction']",,94,1964,Polish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1286124242l/9446471.jpg,"2,998",3.76,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Wieża Jaskółki,The Witcher #4,['Andrzej Sapkowski'],9788370541248,"['Fantasy', 'Fiction', 'European Literature', 'Polish Literature', 'Audiobook', 'High Fantasy', 'Adventure', 'Epic Fantasy', 'Adult', 'Magic', 'Science Fiction Fantasy']","Ciri staje przed swoim przeznaczeniem. Drakkar wiozący Yennefer trafia w oko czarodziejskiego cyklonu. Czy wśród przyjaciół wiedźmina ukrywa się zdrajca? Czwarta, przedostatnia odłona epopei o świecie wiedźmina i wojnach, jakie nim wstrząsają. W zagubionej wśród bagien chacie pustelnika ciężko ranna Ciri powraca do zdrowia. Jej tropem podążają bezlitośni zabójcy z Nilfgaardu. Tymczasem drużyna Geralta, unikając coraz to nowych niebezpieczeństw, dociera wreszcie do ukrywjących się druidów. Czy wiedźminowi uda się odnaleźć Ciri? Jaką rolę odegra osnuta legendą Wieża Jaskółki?",428,1997,Polish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1208555920l/68455.jpg,"62,261",4.25,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,,['Ross King'],9780142000151,"['History', 'Nonfiction', 'Art', 'Architecture', 'Cultural', 'Italy', 'Art History', 'Biography', 'Science', 'Historical', 'European History']","Brunelleschi's Dome is the story of how a Renaissance man bent men, materials, and the very forces of nature to build an architectural wonder. Not a master mason or carpenter, Filippo Brunelleschi was a goldsmith and clock maker. Over twenty-eight years, he would dedicate himself to solving puzzles of the dome's construction. In the process, he did nothing less than reinvent the field of architecture. He engineered the perfect placement of brick and stone (some among the most renowned machines of the Renaissance) to carry an estimated seventy million pounds hundreds of feet into the air, and designed the workers' platforms and routines so carefully that only one man died during the decades of construction. This drama was played out amid plagues, wars, political feuds, and the intellectual ferments of Renaissance Florence - events Ross King weaves into a story to great effect. An American Library Association Best Book of the Year Boston Globe: ""An absorbing tale."" Los Angeles Times: ""Ross King has a knack for explaining complicated processes in a manner that is not only lucid but downright intriguing... Fascinating.""",192,2000,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309288056l/148821.jpg,"24,644",3.88,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Upside Down: A Primer for the Looking-Glass World,,"['Eduardo Galeano', 'José Posada', 'Mark Fried']",9780312420314,"['Nonfiction', 'History', 'Politics', 'Writing', 'Essays', 'European Literature', 'Spanish Literature', 'Sociology', 'Philosophy', 'Cultural', 'Latin American', 'Race', 'Literature']","In a series of mock lesson plans and a ""program of study"" Galeano provides an eloquent, passionate, funny and shocking exposé of First World privileges and assumptions. From a master class in ""The Impunity of Power"" to a seminar on ""The Sacred Car""—with tips along the way on ""How to Resist Useless Vices"" and a declaration of the ""The Right to Rave""—he surveys a world unevenly divided between abundance and deprivation, carnival and torture, power and helplessness.We have accepted a ""reality"" we should reject, he writes, one where poverty kills, people are hungry, machines are more precious than humans, and children work from dark to dark. In the North, we are fed on a diet of artificial need and all made the same by things we own; the South is the galley slave enabling our greed.",368,1992,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388279703l/264894.jpg,"2,783",4.37,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
,None,None,,[],None,None,1944,,,,,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Out of the Dust,,['Karen Hesse'],9780439771276,"['Historical', 'Historical Fiction', 'Poetry', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Academic', 'School', 'Classics', 'Read For School']","When Billie Jo is just fourteen she must endure heart-wrenching ordeals that no child should have to face. The quiet strength she displays while dealing with unspeakable loss is as surprising as it is inspiring.Written in free verse, this award-winning story is set in the heart of the Great Depression. It chronicles Oklahoma's staggering dust storms, and the environmental--and emotional--turmoil they leave in their path. An unforgettable tribute to hope and inner strength.",227,1997,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328867076l/25346.jpg,"73,903",3.76,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Pollyanna Grows Up,Pollyanna #2,['Eleanor H. Porter'],9780140367584,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Romance', 'Historical', 'Historical Fiction', 'Middle Grade', 'Childrens Classics', 'Literature', 'American']","The sequel toPollyannafinds the effervescent orphan on the verge of womanhood.Her crippled legs cured, Pollyanna takes her glad heart to cheer new friends in Boston before travelling to Europe with Aunt Polly and Dr Chilton. But growing up brings sorrows as well as joys, and when she returns after six years, with Dr Chilton dead and Aunt Polly fallen on hard times, even Pollyanna has trouble maintaining her usual cheerful outlook.",304,1915,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281652264l/815640.jpg,"11,900",3.83,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Morphine,,['Mikhail Bulgakov'],0811221687,"['Fiction', 'Cultural', 'Russia', 'Classics', 'Literature', 'Russian Literature', 'Short Stories', 'Novels', '20th Century', 'Health', 'Medicine', 'Novella']","Young Dr. Bromgard has come to a small country town to assume a new practice. No sooner has he arrived than he receives word that a colleague, Dr. Polyakov, has fallen gravely ill. Before Bromgard can go to his friend's aid, Polyakov is brought to his practice in the middle of the night with a self-inflicted gunshot wound, and, barely conscious, gives Bromgard his journal before dying. What Bromgard uncovers in the entries is Polyakov's uncontrollable and merciless descent into morphine addiction -- his first injection to ease his back pain, the thrill of the drug as it overtakes him, the looming signs of addiction, and the feverish final entries before his death.",80,1926,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1250129996l/4531917.jpg,"6,857",4.05,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Small Sacrifices,,['Ann Rule'],9780451166609,"['Crime', 'True Crime', 'Nonfiction', 'Mystery', 'Biography', 'Audiobook', 'History', 'Thriller', 'True Story', 'Mystery Thriller']","Ann Rule's shocking and powerful account of the destructive forces that droveDiane Downs, a beautiful young mother, to shoot her three young children in cold blood.",496,1987,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519778533l/231585._SX318_.jpg,"26,873",4.24,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Garden of Shadows,Dollanganger #0,['V.C. Andrews'],9685960984,"['Fiction', 'Horror', 'Young Adult', 'Romance', 'Gothic', 'Drama', 'Thriller', 'Mystery', 'Womens Fiction', 'Chick Lit', 'Adult Fiction']","Olivia dreamed of a sun-filled love, a happy life. Then she entered Foxworth Hall...V.C. Andrews' thrilling new novel spins a tale of dreadful secrets and dark, forbidden passions--of the time before Flowers in the Attic began. Long before terror flowered in the attic, thin, spinsterish Olivia came to Virginia as Malcolm Foxworth's bride. At last, with her tall handsome husband, she would find the joy she has waited for, longed for. But in the gloomy mansion filled with hidden rooms and festering desires, a stain of jealous obsession begins to spread... an evil that will threaten her children, two lovely boys and one very special, beautiful girl. For within one innocent child, a shocking secret lives... a secret that will taint the proud Foxworth name, and haunt all their lives forever!The wicked curse of the Dollanganger family begins in... Garden of Shadows(back cover)",376,1986,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440173304l/659622._SY475_.jpg,"30,440",3.92,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Seeds of Yesterday,Dollanganger #4,['V.C. Andrews'],0743467337,"['Fiction', 'Horror', 'Young Adult', 'Romance', 'Gothic', 'Drama', 'Thriller', 'Mystery', 'Adult', 'Adult Fiction']","The final, haunting novel in the extraordinary story that has enthralled millions!The horror began withFlowers in the Attic, the terrifying tale of four innocent children locked away from the world by a cruel mother.The shocking fury continued withPetals on the WindandIf There Be Thorns. Now V.C. Andrews has created the last dark chapter in the strange, chilling tale of passion and peril that has captivated millions of readers around the world.Cathy and Chris, entwined with the evil that haunts their children, living with the fearful spectre of Foxworth Hall, are awaiting the final, shuddering climax... prisoners of a past they cannot escape.",408,1984,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620305314l/659612.jpg,"36,567",3.83,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
If There Be Thorns,Dollanganger #3,['V.C. Andrews'],9780671729455,"['Fiction', 'Horror', 'Young Adult', 'Romance', 'Gothic', 'Thriller', 'Drama', 'Mystery', 'Suspense', 'Adult']","Christopher and Cathy have made a loving home for their handsome and talented teenager Jory, their imaginative nine-year-old Bart, and a sweet baby daughter. Then an elderly woman and her strange butler move in next door. The Old Woman in Black watches from her window, lures lonely Bart inside with cookies and ice cream, and asks him to call her “grandmother.” Slowly Bart transforms, each visit pushing him closer to the edge of madness and violence, while his anguished parents can only watch. For Cathy and Chris, the horrors of the past have come home…and everything they love may soon be torn from them.",374,1981,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321684186l/226706.jpg,"44,433",3.77,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Petals on the Wind,Dollanganger #2,['V.C. Andrews'],9780671729479,"['Fiction', 'Horror', 'Young Adult', 'Romance', 'Gothic', 'Drama', 'Thriller', 'Mystery', 'Adult', 'Classics']","They were such brave children to withstand such suffering. Such clever children to escape such terror!For Carrie, Chris and Cathy, the attic was a dark horror that would not leave their minds, even while they built bright, promising new lives. Of course mother had to pretend they didn't exist.And Grandmother was convinced they had the devil in them.But that wasn't their fault. Was it? Cathy knew what to do.She now had the powers she had learned from her beautiful mother. She knew it in the way her brother still yearned for her, in the way her guardian touched her, in the way all men looked at her.She knew it was time to put what she knew to the test. To show her mother and grandmother that the pain and terror of the attic could not be forgotten... Show them.Show them—once and for all.--back cover",439,1980,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588089714l/226709._SY475_.jpg,"57,312",3.82,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Nervous Conditions,Nervous Conditions #1,['Tsitsi Dangarembga'],9781580051347,"['Fiction', 'Cultural', 'Africa', 'Historical', 'Historical Fiction', 'Eastern Africa', 'Zimbabwe', 'Feminism', 'Literature', 'African Literature', 'Academic', 'School', 'Classics', 'Novels']","A modern classic in the African literary canon and voted in the Top Ten Africa's 100 Best Books of the 20th Century, this novel brings to the politics of decolonization theory the energy of women's rights. An extraordinarily well-crafted work, this book is a work of vision. Through its deft negotiation of race, class, gender and cultural change, it dramatizes the 'nervousness' of the 'postcolonial' conditions that bedevil us still. In Tambu and the women of her family, we African women see ourselves, whether at home or displaced, doing daily battle with our changing world with a mixture of tenacity, bewilderment and grace.",204,1988,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369859435l/158674.jpg,"14,153",4.02,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
,None,None,,[],None,None,1962,,,,,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Tender Morsels,,['Margo Lanagan'],9780375848117,"['Fantasy', 'Young Adult', 'Fiction', 'Fairy Tales', 'Retellings', 'Teen', 'Magic', 'Dark', 'Magical Realism', 'Young Adult Fantasy']","Tender Morsels is a dark and vivid story, set in two worlds and worrying at the border between them. Liga lives modestly in her own personal heaven, a world given to her in exchange for her earthly life. Her two daughters grow up in this soft place, protected from the violence that once harmed their mother. But the real world cannot be denied forever—magicked men and wild bears break down the borders of Liga’s refuge. Now, having known Heaven, how will these three women survive in a world where beauty and brutality lie side by side?",436,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442809725l/2662169._SY475_.jpg,"5,707",3.58,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
"Right Ho, Jeeves",Jeeves #6,['P.G. Wodehouse'],9780393339789,"['Fiction', 'Humor', 'Classics', 'Comedy', 'European Literature', 'British Literature', 'Audiobook', 'Novels', 'Literature', '20th Century', 'Historical', 'Historical Fiction']","Gussie Fink-Nottle has locked himself away in the country studying newts ever since he came into his estate. So it is a surprise when Bertie hears that Gussie is not only in London, but he is there to woo Madeline Bassett! At odds with Jeeves over the decorum of a white jacket, Bertie decides to take on Gussie's problem himself. Off to Brinkley Court, Bertie must deal with the prize-giving at Market Snodsbury Grammar School, the broken engagement of his cousin Angela, and the resignation of Anatole, his aunt's genius chef. Will Jeeves be able to sort out the mess?",257,1934,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302047500l/9850375.jpg,"27,013",4.27,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
A Day To Remember: The Best Thing for Me Sequel,,['L.  Jackson'],,[],"After all the big kerfuffle and jumble of life, Emma seemed to never catch a break. After stealing the heart of an ""It"" boy, trouble seemed to be everywhere she turned. Decisions and shocking revelations leave her unsure of her future,And as she makes the big decisions with her life, will she ever find out what will be the best thing for her?A sequel of a Wattpad book with over 20 million views, will this nobody get her happily ever after?",25,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422178185l/23361194.jpg,33,4.12,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
The Templar Legacy,Cotton Malone #1,['Steve Berry'],9780345476166,"['Fiction', 'Thriller', 'Mystery', 'Historical', 'Historical Fiction', 'Adventure', 'Mystery Thriller', 'Suspense', 'Action', 'Audiobook']","The ancient order of the Knights Templar possessed untold wealth and absolute power over kings and popes . . . until the Inquisition, when they were wiped from the face of the earth, their hidden riches lost. But now two forces vying for the treasure have learned that it is not at all what they thought it was–and its true nature could change the modern world.Cotton Malone, one-time top operative for the U.S. Justice Department, is enjoying his quiet new life as an antiquarian book dealer in Copenhagen when an unexpected call to action reawakens his hair-trigger instincts–and plunges him back into the cloak-and-dagger world he thought he’d left behind.It begins with a violent robbery attempt on Cotton’s former supervisor, Stephanie Nelle, who’s far from home on a mission that has nothing to do with national security. Armed with vital clues to a series of centuries-old puzzles scattered across Europe, she means to crack a mystery that has tantalized scholars and fortune-hunters through the ages by finding the legendary cache of wealth and forbidden knowledge thought to have been lost forever when the order of the Knights Templar was exterminated in the fourteenth century. But she’s not alone. Competing for the historic prize–and desperate for the crucial information Stephanie possesses–is Raymond de Roquefort, a shadowy zealot with an army of assassins at his command.Welcome or not, Cotton seeks to even the odds in the perilous race. But the more he learns about the ancient conspiracy surrounding the Knights Templar, the more he realizes that even more than lives are at stake. At the end of a lethal game of conquest, rife with intrigue, treachery, and craven lust for power, lies a shattering discovery that could rock the civilized world–and, in the wrong hands, bring it to its knees.",511,2006,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413393638l/75024.jpg,"51,960",3.84,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
More Than Human,,['Theodore Sturgeon'],9780375703713,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Novels', 'Speculative Fiction', 'Literature', '20th Century', 'Paranormal', 'American']","There's Lone, the simpleton who can hear other people's thoughts and make a man blow his brains out just by looking at him. There's Janie, who moves things without touching them, and there are the teleporting twins, who can travel ten feet or ten miles. There's Baby, who invented an antigravity engine while still in the cradle, and Gerry, who has everything it takes to run the world except for a conscience. Separately, they are talented freaks. Together, they compose a single organism that may represent the next step in evolution, and the final chapter in the history of the human race.In this genre-bending novel - among the first to have launched scifi into the arena of literature - one of the great imaginers of the twentieth century tells a story as mind-blowing as any controlled substance and as affecting as a glimpse into a stranger's soul. For as the protagonists ofMore Than Humanstruggle to find who they are and whether they are meant to help humanity or destroy it. Theodore Sturgeon explores questions of power and morality, individuality and belonging, with suspense, pathos, and a lyricism rarely seen in science fiction.",186,1953,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403192694l/541024.jpg,"18,169",3.96,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Hitler and Churchill. Secrets of Leadership,,['Andrew Roberts'],9780753817780,"['History', 'Biography', 'Nonfiction', 'Politics', 'War', 'World War II', 'Leadership', 'European History', 'Military Fiction']","'His book is timely and a triumph. Roberts manages to convey all the reader needs to know about two men to whom battalions of biographies have been devoted' Evening StandardAdolf Hitler and Winston Churchill were two totally opposite leaders - both in what they stood for and in the way in which they seemed to lead. Award-winning historian Andrew Roberts examines their different styles of leadership and draws parallels with rulers from other eras. He also looks at the way Hitler and Churchill estimated each other as leaders, and how it affected the outcome of the war.In a world that is as dependent on leadership as any earlier age, HITLER AND CHURCHILL asks searching questions about our need to be led. In doing so, Andrew Roberts forces us to re-examine the way that we look at those who take decisions for us.",272,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287162934l/547196.jpg,288,3.75,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Be More Chill,,['Ned Vizzini'],9780786809967,"['Young Adult', 'Fiction', 'Science Fiction', 'Contemporary', 'Humor', 'Teen', 'Romance', 'Fantasy', 'High School', 'Audiobook']","Jeremy Heere is your average high school dork. Day after day, he stares at beautiful Christine, the girl he can never have, and dryly notes the small humiliations that come his way. Until the day he learns about the ""squip."" A pill-sized supercomputer that you swallow, the squip is guaranteed to bring you whatever you most desire in life. By instructing him on everything from what to wear, to how to talk and walk, the squip transforms Jeremy from Supergeek to superchic. Now an off-Broadway musical!Alternate cover:https://www.goodreads.com/book/show/4...",287,2004,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480264638l/19476._SY475_.jpg,"12,946",3.63,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Grotesque,,"['Natsuo Kirino', 'Rebecca Copeland']",9781400044948,"['Fiction', 'Cultural', 'Japan', 'Asian Literature', 'Japanese Literature', 'Mystery', 'Crime', 'Horror', 'Thriller', 'Contemporary', 'Literature', 'Asia']","Tokyo prostitutes Yuriko and Kazue have been brutally murdered, their deaths leaving a wake of unanswered questions about who they were, who their murderer is, and how their lives came to this end. As their stories unfurl in an ingeniously layered narrative, coolly mediated by Yuriko’s older sister, we are taken back to their time in a prestigious girls’ high school—where a strict social hierarchy decided their fates — and follow them through the years as they struggle against rigid societal conventions.Shedding light on the most hidden precincts of Japanese society today,Grotesqueis both a psychological investigation into the female psyche and a work of noir fiction that confirms Natsuo Kirino’s electrifying gifts.",467,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390275656l/25366.jpg,"10,072",3.7,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Handbook to Higher Consciousness,,['Ken Keyes Jr.'],9780960068883,"['Spirituality', 'Self Help', 'Psychology', 'Nonfiction', 'Philosophy', 'New Age', 'Inspirational', 'Occult', 'How To']",,215,1973,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388231287l/588443.jpg,552,4.17,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Honest Illusions,,['Nora Roberts'],9780425186190,"['Romance', 'Contemporary Romance', 'Romantic Suspense', 'Contemporary', 'Fiction', 'Mystery', 'Suspense', 'Womens Fiction', 'Chick Lit', 'Adult', 'Fantasy', 'Magic']",,432,1992,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212906l/114130.jpg,"15,409",4.03,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
The Mouse and the Motorcycle,Ralph S. Mouse #1,"['Beverly Cleary', 'Louis Darling', 'Tracy Dockray']",9780380709243,"['Childrens', 'Fiction', 'Fantasy', 'Animals', 'Middle Grade', 'Classics', 'Young Adult', 'Chapter Books', 'Juvenile', 'Adventure']","""Pb-pb-b-b-b. Pb-pb-b-b-b."" With these magic vocables, Ralph the mouse revs up a dream come true--his very own motorcycle. Living in a knothole in a hotel room, young Ralph has seen plenty of families come and go, some more generous with their crumbs than others. But when young Keith and his parents check in to the hotel, Ralph gets his first chance to check out. He has always fantasized about venturing beyond the second floor, maybe even outside. Curiosity overcomes caution, and Ralph must have a go at Keith's toy motorcycle. Soon, the headstrong mouse finds himself in a pickle, when all he wanted was to ride a motorcycle. Lucky for him, the boy understands how it is. When he discovers Ralph in his thwarted attempt to abscond with the toy bike, Keith generously encourages the rodent to ride. He even teaches him the simple trick of starting the motorcycle: ""You have to make a noise... pb-pb-b-b-b."" The subsequent situations Ralph motors into require quick thinking and grownup-sized courage.",186,1965,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348990967l/232109.jpg,"81,420",3.94,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
,None,None,,[],None,None,2007,,,,,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Finale,"Hush, Hush #4",['Becca Fitzpatrick'],9781442426672,"['Young Adult', 'Fantasy', 'Romance', 'Paranormal', 'Angels', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']","Nora and Patch thought their troubles were behind them. Hank is gone and they should be able to put his ugly vendetta to rest. But in Hank's absence, Nora has become the unwitting head of the Nephilim and must finish what Hank began. Which ultimately means destroying the fallen angels - destroying Patch.Nora will never let that happen, so she and Patch make a plan: lead everyone to believe they have broken up, and work the system from the inside. Nora will convince the Nephilim that they are making a mistake in fighting the fallen angels, and Patch will find out everything he can from the opposing side. They will end this war before it can even begin.But the best-laid plans often go awry. Nora is put through the paces in her new role and finds herself drawn to an addictive power she never anticipated.As the battle lines are drawn, Nora and Patch must confront the differences that have always been between them and either choose to ignore them or let them destroy the love they have always fought for.",464,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362408156l/12751687.jpg,"158,955",4.14,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Mastering the Art of French Cooking,Mastering the Art of French Cooking #1,"['Julia Child', 'Simone Beck', 'Louisette Bertholle']",9780375413407,"['Food and Drink', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Cultural', 'France', 'Culinary', 'Foodie', 'Classics', 'Cuisine']","For over fifty years,New York TimesbestsellerMastering the Art of French Cookinghas been the definitive book on the subject for American readers. Featuring 524 delicious recipes, in its pages home cooks will find something for everyone, from seasoned experts to beginners who love good food and long to reproduce the savory delights of French cuisine, from historic Gallic masterpieces to the seemingly artless perfection of a dish of spring-green peas. Here Julia Child, Simone Beck, and Louisette Bertholle break down the classic foods of France into a logical sequence of themes and variations rather than presenting an endless and diffuse catalogue of dishes. Throughout, the focus is on key recipes that form the backbone of French cookery and lend themselves to an infinite number of elaborations--bound to increase anyone's culinary repertoire. With over 100 instructive illustrations to guide readers every step of the way,Mastering the Art of French Cookingdeserves a place of honor in every kitchen in America.",752,1961,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577773l/129650.jpg,"61,075",4.17,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
The House Girl,,['Tara Conklin'],9780062207395,"['Historical', 'Historical Fiction', 'Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'Book Club', 'Mystery', 'Cultural', 'African American', 'Art']","A stunning debut novel of love, family, and justice that intertwines the stories of an escaped house slave in 1852 Virginia and ambitious young lawyer in contemporary New YorkVirginia, 1852. Seventeen-year-old Josephine Bell decides to run from the failing tobacco farm where she is a slave and nurse to her ailing mistress, the aspiring artist Lu Anne Bell.New York City, 2004. Lina Sparrow, an ambitious first-year associate in an elite law firm, is given a difficult, highly sensitive assignment that could make her career: she must find the ""perfect plaintiff"" to lead a historic class-action lawsuit worth trillions of dollars in reparations for descendants of American slaves.It is through her father, the renowned artist Oscar Sparrow, that Lina discovers Josephine Bell and a controversy roiling the art world: are the iconic paintings long ascribed to Lu Anne Bell really the work of her house slave, Josephine? A descendant of Josephine's would be the perfect face for the reparations lawsuit - if Lina can find one. While following the runaway girl's faint trail through old letters and plantation records, Lina finds herself questioning her own family history and the secrets that her father has never revealed: How did Lina's mother die? And why will he never speak about her?Moving between antebellum Virginia and modern-day New York, this searing, suspenseful and heartbreaking tale of art and history, love and secrets, explores what it means to repair a wrong and asks whether truth is sometimes more important than justice.",370,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348172541l/15781725.jpg,"59,668",3.77,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
,None,None,,[],None,None,2012,,,,,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Dreams of Gods & Monsters,Daughter of Smoke & Bone #3,['Laini Taylor'],9780316134071,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Angels', 'Urban Fantasy', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Audiobook']","Two worlds are poised on the brink of a vicious war. By way of a staggering deception, Karou has taken control of the chimaera's rebellion and is intent on steering its course away from dead-end vengeance. The future rests on her.When the brutal angel emperor brings his army to the human world, Karou and Akiva are finally reunited - not in love, but in a tentative alliance against their common enemy. It is a twisted version of their long-ago dream, and they begin to hope that it might forge a way forward for their people. And, perhaps, for themselves.But with even bigger threats on the horizon, are Karou and Akiva strong enough to stand among the gods and monsters?TheNew York Timesbestselling Daughter of Smoke & Bone trilogy comes to a stunning conclusion as - from the streets of Rome to the caves of the Kirin and beyond - humans, chimaera, and seraphim strive, love, and die in an epic theater that transcends good and evil, right and wrong, friend and enemy.",613,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461353810l/13618440.jpg,"106,634",4.1,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
,None,None,,[],None,None,1882,,,,,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
Seven Sons of Zion,Arks Of Octava #2,['Lucian Bane'],9781533043696,[],"Jeremiah Poe, 8th Ark of Octava, has accomplished his mission and returned the 7 Sound Arks safely home.But upon arriving back on Octava, Poe discovers an unexpected shock--his Earthly Scribbler has written herself into his fictional realm.Poe's new mission is to keep her alive and out of the clutches of the Paranormal Guardian, while seeking to find what is destroying the realms.",220,2016,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461945921l/30056248._SX318_.jpg,93,4.6,https://www.goodreads.com/book/show/10813469-rock-chick-renegade
