title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Cyrano de Bergerac,,"['Edmond Rostand', 'Eteel Lawson', 'Lowell Bair']",9780451528926,"['Classics', 'Plays', 'Fiction', 'Drama', 'Cultural', 'France', 'Romance', 'Theatre', 'Academic', 'School', 'Literature', 'Historical', 'Historical Fiction']","This is Edmond Rostand's immortal play in which chivalry and wit, bravery and love are forever captured in the timeless spirit of romance. Set in Louis XIII's reign, it is the moving and exciting drama of one of the finest swordsmen in France, gallant soldier, brilliant wit, tragic poet-lover with the face of a clown. Rostand's extraordinary lyric powers gave birth to a universal hero--Cyrano De Bergerac--and ensured his own reputation as author of one of the best-loved plays in the literature of the stage.This translation, by the American poet Brian Hooker, is nearly as famous as the original play itself, and is generally considered to be one of the finest English verse translations ever written.",240,1897,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920459l/15638.jpg,"77,325",4.05,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
We Need to Talk About Kevin,,['Lionel Shriver'],9780061124297,"['Fiction', 'Contemporary', 'Thriller', 'Horror', 'Mystery', 'Crime', 'Drama', 'Psychology', 'Adult', 'Literary Fiction', 'Book Club']","The gripping international bestseller about motherhood gone awry.Eva never really wanted to be a mother - and certainly not the mother of the unlovable boy who murdered seven of his fellow high school students, a cafeteria worker, and a much-adored teacher who tried to befriend him, all two days before his sixteenth birthday. Now, two years later, it is time for her to come to terms with marriage, career, family, parenthood, and Kevin's horrific rampage in a series of startlingly direct correspondences with her estranged husband, Franklin. Uneasy with the sacrifices and social demotion of motherhood from the start, Eva fears that her alarming dislike for her own son may be responsible for driving him so nihilistically off the rails.",400,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865017l/80660.jpg,"187,904",4.04,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
,None,None,,[],None,None,2021,,,,,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
"Let's Talk: ...About Making Your Life Exciting, Easier, And Exceptional",,['Art Rios'],,"['Nonfiction', 'Self Help', 'Contemporary', 'Drama', 'Education', 'Inspirational', 'Book Club', 'How To']","When, where, why, and how did life stop being exciting and straightforward? We’ve taken on so much stress and worry. All the time. But why? For what?In the first book in the Let’s Talk series, bon vivant Art Rios talks about how to make life exciting, easier, exceptional, and filled with pleasures— right now. It’s straight talk about modern times. Simple ways to unwind and enjoy life. Let’s Talk is about anything and everything. From happy hour to self-realization. From pursuing pleasures to pandemics to decluttering your life. From gratitude and kindness to lazy Sundays.Whether you’re 18 or 80, it’s never too late to make the most of your life. Join Art and start talking about how to make your life an all-out blast, today.",0,2020,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600279724l/55353973._SY475_.jpg,"8,296",4.27,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",,['Kathleen Zamboni McCormick'],1937818322,"['Contemporary', 'Drama', 'Novels', 'Fiction', 'Book Club', 'Epic']","In this humorous coming-of-age story, Bridget Flagherty, a student at St. Michael’s Catholic school outside Boston in the 60s and 70s, takes refuge in her wacky misunderstandings of Bible Stories and Catholic beliefs to avoid the problems of her Irish/Italian family life. Her musings on sadistic nuns, domestic violence, emerging sexuality, and God the Father’s romantic life will delight readers.Bridget creates glorious supernatural worlds—with exorcisms, bird relics, Virgin Martyrs, time travel, Biblical plagues, even the ‘holy’ in holy water—to cope with a family where leather handbags and even garlic can cause explosions.An avid Bible reader who innocently believes everything the nuns tell her, Bridget’s saints, martyrs, and boney Christs become alive and audible within her. While the nuns chide her sinful ‘mathematical pride’ and slow eating habits, God answers her prayers instantly by day, but the devil visits nightly in the dark. Scenes run the gamut from laugh-out-loud Catholic brainwashing of children, to heart-wrenching abuse, to riveting teenage excursions toward sex.Young Bridget tries to make sense of a world of raging men and domestically subjugated women and carve a future for herself, wrestling with how God and men treat women. Her Italian female relatives—glamorous Santa Anna, black-and-blue Aunt Maria, sophisticated Eleanor with a New York ‘Fellini pageboy’—offer sensual alternatives to the repression of her immediate family. She prays fervently that “despite God’s bizarre treatment of married women... some [girls] might still discover ways to have a great time without being a nun.”Dodging Satan is the flip-side of l'Histoire d'une Âme by Saint Thérèse of Lisieux authored by a twentieth century American girl chomping on a blue-gum cigar while she talks to a confidant about God and sex.",191,2015,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448816156l/28009303._SY475_.jpg,"11,181",4.29,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Other Boleyn Girl,The Plantagenet and Tudor Novels #9,['Philippa Gregory'],0743269837,"['Historical', 'Historical Fiction', 'Fiction', 'Romance', 'Adult', 'European Literature', 'British Literature', 'Historical Romance', 'English History', 'Tudor Period', 'Adult Fiction', 'Womens Fiction', 'Chick Lit']","This is an alternate cover edition of ISBN9780743227445Two sisters competing for the greatest prize: The love of a kingWhen Mary Boleyn comes to court as an innocent girl of fourteen, she catches the eye of Henry VIII. Dazzled, Mary falls in love with both her golden prince and her growing role as unofficial queen. However, she soon realises just how much she is a pawn in her family's ambitious plots as the king's interest begins to wane and she is forced to step aside for her best friend and rival: her sister, Anne. Then Mary knows that she must defy her family and her king and take fate into her own hands.A rich and compelling novel of love, sex, ambition, and intrigue,The Other Boleyn Girlintroduces a woman of extraordinary determination and desire who lived at the heart of the most exciting and glamourous court in Europe and survived by following her heart.",661,2001,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355932638l/37470.jpg,"475,929",4.07,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Satanic Verses,,['Salman Rushdie'],9780312270827,"['Fiction', 'Magical Realism', 'Classics', 'Fantasy', 'Cultural', 'India', 'Literature', 'Religion', 'Novels', 'Contemporary', 'Banned Books']","Just before dawn one winter's morning, a hijacked jetliner explodes above the English Channel. Through the falling debris, two figures, Gibreel Farishta, the biggest star in India, and Saladin Chamcha, an expatriate returning from his first visit to Bombay in fifteen years, plummet from the sky, washing up on the snow-covered sands of an English beach, and proceed through a series of metamorphoses, dreams, and revelations.--back cover",561,1988,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281988101l/12781.jpg,"60,330",3.7,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
2001: A Space Odyssey,Space Odyssey #1,['Arthur C. Clarke'],9780451457998,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Space', 'Fantasy', 'Novels', 'Audiobook', 'Literature', 'Speculative Fiction']",,297,1968,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432468943l/70535._SY475_.jpg,"281,352",4.15,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Thus Spoke Zarathustra,,"['Friedrich Nietzsche', 'Walter Kaufmann']",0140441182,"['Philosophy', 'Classics', 'Nonfiction', 'European Literature', 'German Literature', 'Literature', 'Religion', '19th Century', 'Unfinished', 'Psychology', 'Poetry']","Nietzsche was one of the most revolutionary and subversive thinkers in Western philosophy, andThus Spoke Zarathustraremains his most famous and influential work. It describes how the ancient Persian prophet Zarathustra descends from his solitude in the mountains to tell the world that God is dead and that the Superman, the human embodiment of divinity, is his successor. With blazing intensity and poetic brilliance, Nietzsche argues that the meaning of existence is not to be found in religious pieties or meek submission, but in an all-powerful life force: passionate, chaotic and free.""Enigmatic, vatic, emphatic, passionate... often breathtakingly insightful, Nietzsche's works together make a unique statement in the literature of European ideas."" — A.C. Grayling",327,1883,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480901846l/51893.jpg,"124,902",4.05,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Guess How Much I Love You,Little Nutbrown Hare,"['Sam McBratney', 'Anita Jeram']",9780763600136,"['Childrens', 'Picture Books', 'Fiction', 'Animals', 'Family', 'Classics', 'Love', 'Kids', 'Storytime', 'Rabbits']","""Guess how much I love you,"" says Little Nutbrown Hare. Little Nutbrown Hare shows his daddy how much he loves him: as wide as he can reach and as far as he can hop. But Big Nutbrown Hare, who can reach farther and hop higher, loves him back just as much. Well then Little Nutbrown Hare loves him right up to the moon, but that's just halfway to Big Nutbrown Hare's love for him.",20,1988,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320457007l/301736.jpg,"133,253",4.36,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
A Storm of Swords,A Song of Ice and Fire #3,['George R.R. Martin'],9780553573428,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Adult', 'Adventure', 'Dragons', 'Audiobook', 'Epic']","An alternate cover for this isbn can be foundhere.Here is the third volume in George R.R. Martin's magnificent cycle of novels that includesA Game of ThronesandA Clash of Kings. Together, this series comprises a genuine masterpiece of modern fantasy, destined to stand as one of the great achievements of imaginative fiction.Of the five contenders for power, one is dead, another in disfavor, and still the wars rage as alliances are made and broken. Joffrey sits on the Iron Throne, the uneasy ruler of the Seven Kingdoms. His most bitter rival, Lord Stannis, stands defeated and disgraced, victim of the sorceress who holds him in her thrall. Young Robb still rules the North from the fortress of Riverrun. Meanwhile, making her way across a blood-drenched continent is the exiled queen, Daenerys, mistress of the only three dragons still left in the world. And as opposing forces manoeuver for the final showdown, an army of barbaric wildlings arrives from the outermost limits of civilization, accompanied by a horde of mythical Others—a supernatural army of the living dead whose animated corpses are unstoppable. As the future of the land hangs in the balance, no one will rest until the Seven Kingdoms have exploded in a veritable storm of swords...",1177,2000,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786l/62291.jpg,"704,487",4.53,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Invisible Monsters,,['Chuck Palahniuk'],9780393355956,"['Fiction', 'Contemporary', 'Thriller', 'Mystery', 'Novels', 'Dark', 'Adult', 'Humor', 'Drama', 'Adult Fiction']","She's a catwalk model who has everything: a boyfriend, a career, a loyal best friend. But when a sudden motor 'accident' leaves her disfigured and incapable of speech, she goes from being the beautiful centre of attention to being an invisible monster, so hideous that no one will acknowledge she exists.Enter Brandy Alexander, Queen Supreme, one operation away from being a real woman, who will teach her that reinventing yourself means erasing your past and making up something better, and that salvation hides in the last place you'll ever want to look.The narrator must exact revenge upon Evie, her best friend and fellow model; kidnap Manus, her two-timing ex-boyfriend; and hit the road with Brandy in search of a brand-new past, present and future.",304,1999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508534066l/36236125.jpg,"139,992",3.97,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Everything Is Illuminated,,['Jonathan Safran Foer'],9780060529703,"['Fiction', 'Historical', 'Historical Fiction', 'Contemporary', 'Novels', 'Literature', 'World War II', 'Holocaust', 'Literary Fiction', 'Magical Realism', 'Jewish']","With only a yellowing photograph in hand, a young man -- also named Jonathan Safran Foer -- sets out to find the woman who may or may not have saved his grandfather from the Nazis. Accompanied by an old man haunted by memories of the war; an amorous dog named Sammy Davis, Junior, Junior; and the unforgettable Alex, a young Ukrainian translator who speaks in a sublimely butchered English, Jonathan is led on a quixotic journey over a devastated landscape and into an unexpected past.",276,2002,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479774440l/256566._SY475_.jpg,"174,044",3.88,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Graveyard Book,,"['Neil Gaiman', 'Dave McKean']",9780060530921,"['Fantasy', 'Young Adult', 'Fiction', 'Horror', 'Childrens', 'Middle Grade', 'Paranormal', 'Audiobook', 'Ghosts', 'Supernatural']","Nobody Owens, known to his friends as Bod, is a perfectly normal boy. Well, he would be perfectly normal if he didn't live in a graveyard, being raised and educated by ghosts, with a solitary guardian who belongs to neither the world of the living nor the world of the dead.There are dangers and adventures for Bod in the graveyard: the strange and terrible menace of the Sleer; a gravestone entrance to a desert that leads to the city of ghouls; friendship with a witch, and so much more.But it is in the land of the living that real danger lurks, for it is there that the man Jack lives and he has already killed Bod's family.A deliciously dark masterwork by bestselling author Neil Gaiman, with illustrations by award-winning Dave McKean.",312,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292l/2213661.jpg,"484,470",4.13,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Factotum,,['Charles Bukowski'],9780876852637,"['Fiction', 'Classics', 'Thriller', 'Mystery', 'Novels', 'Literature', 'Dark', 'American', 'Drama', 'Contemporary']","One of Bukowski's best, this beer-soaked, deliciously degenerate novel follows the wanderings of aspiring writer Henry Chinaski across World War II-era America. Deferred from military service, Chinaski travels from city to city, moving listlessly from one odd job to another, always needing money but never badly enough to keep a job. His day-to-day existence spirals into an endless litany of pathetic whores, sordid rooms, dreary embraces, and drunken brawls, as he makes his bitter, brilliant way from one drink to the next.Charles Bukowski's posthumous legend continues to grow.Factotumis a masterfully vivid evocation of slow-paced, low-life urbanity and alcoholism, and an excellent introduction to the fictional world of Charles Bukowski.",208,1975,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407706616l/497199.jpg,"69,324",3.94,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Midnight's Children,,['Salman Rushdie'],9780099578512,"['Fiction', 'Magical Realism', 'Cultural', 'India', 'Classics', 'Historical', 'Historical Fiction', 'Fantasy', 'Literature', 'Novels', 'Literary Fiction', 'Asian Literature', 'Indian Literature']","Saleem Sinai was born at midnight, the midnight of India's independence, and found himself mysteriously ""handcuffed to history"" by the coincidence. He is one of 1,001 children born at the midnight hour, each of them endowed with an extraordinary talent—and whose privilege and curse it is to be both master and victims of their times. Through Saleem's gifts—inner ear and wildly sensitive sense of smell—we are drawn into a fascinating family saga set against the vast, colourful background of the India of the 20th century.",647,1981,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371063511l/14836.jpg,"110,486",3.98,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Silas Marner,,['George Eliot'],0141439750,"['Classics', 'Fiction', 'Literature', 'Historical', 'Historical Fiction', '19th Century', 'European Literature', 'British Literature', 'Novels', 'Victorian', 'Classic Literature', 'Academic', 'School']","George Eliot's tale of a solitary miser gradually redeemed by the joy of fatherhood,Silas Marneris edited with an introduction and notes by David Carroll in Penguin Classics.Wrongly accused of theft and exiled from a religious community many years before, the embittered weaver Silas Marner lives alone in Raveloe, living only for work and his precious hoard of money. But when his money is stolen and an orphaned child finds her way into his house, Silas is given the chance to transform his life. His fate, and that of Eppie, the little girl he adopts, is entwined with Godfrey Cass, son of the village Squire, who, like Silas, is trapped by his past.Silas Marner, George Eliot's favourite of her novels, combines humour, rich symbolism and pointed social criticism to create an unsentimental but affectionate portrait of rural life.This text uses the Cabinet edition, revised by George Eliot in 1878. David Carroll's introduction is complemented by the original Penguin Classics edition introduction by Q.D. Leavis.Mary Ann Evans (1819-80) began her literary career as a translator, and later editor, of the Westminster Review. In 1857, she publishedScenes of Clerical Life, the first of eight novels she would publish under the name of 'George Eliot', includingThe Mill on the Floss,Middlemarch, andDaniel Deronda.If you enjoyedSilas Marner, you might like Nathaniel Hawthorne'sThe Scarlet Letter, also available in Penguin Classics.'I thinkSilas Marnerholds a higher place than any of the author's works. It is more nearly a masterpiece; it has more of that simple, rounded, consummate aspect ... which marks a classical work'Henry James",262,1861,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347323528l/54539.jpg,"80,786",3.66,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Skagboys,Mark Renton #1,['Irvine Welsh'],9780224087919,"['Fiction', 'Thriller', 'Mystery', 'Contemporary', 'Suspense', 'Drama', 'Dark', 'Novels', 'Crime', 'Epic']","Mark Renton has it all: he's good-looking, young, with a pretty girlfriend and a place at university. But there's no room for him in the 1980s. Thatcher's government is destroying working-class communities across Britain, and the post-war certainties of full employment, educational opportunity and a welfare state are gone. When his family starts to fracture, Mark's life swings out of control and he succumbs to the defeatism which has taken hold in Edinburgh's grimmer areas. The way out is heroin.It's no better for his friends. Spud Murphy is paid off from his job, Tommy Lawrence feels himself being sucked into a life of petty crime and violence - the worlds of the thieving Matty Connell and psychotic Franco Begbie. Only Sick Boy, the supreme manipulator of the opposite sex, seems to ride the current, scamming and hustling his way through it all.Skagboyscharts their journey from likely lads to young men addicted to the heroin which has flooded their disintegrating community. This is the 1980s: a time of drugs, poverty, AIDS, violence, political strife and hatred - but a lot of laughs, and maybe just a little love; a decade which changed Britain for ever. The prequel to the world-renownedTrainspotting, this is an exhilarating and moving book, full of the scabrous humour, salty vernacular and appalling behaviour that has made Irvine Welsh a household name.",548,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333576361l/12926063.jpg,"28,080",3.96,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
"Love is the Answer, God is the Cure: A True Story of Abuse, Betrayal and Unconditional Love",,['Aimee Cabo Nikolov'],9780578433868,"['Contemporary', 'Novels', 'Drama', 'Fiction', 'Book Club', 'Adult', 'True Story', 'Sociology', 'Abuse']","Her family secrets burst in the spotlight when Aimee and her sister went to the authorities. In this riveting memoir Aimee Cabo shares the inside story of a young girl's courage to stand up to sexual, physical, and emotional abuse while facing her abusers in a trial the media dubbed ""The Case from Hell."" As she fought court battles, poverty, abuse, and addiction Aimee always turned to love and God.Love is the Answer, God is the Cureis a story of a woman who triumphed against all odds, persevered to find true love and form a family that could withstand anything.",150,2018,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547961493l/43483262._SY475_.jpg,"8,490",4.29,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Slow Brewing Tea,,['Randy Loubier'],0976075709,"['Fiction', 'Drama', 'Contemporary', 'Novels']","Slow Brewing Tea is an epic spiritual adventure and a touching love story that will compel you to look deeper at your relationships with your God, your spouse and the path beneath your feet.Isaiah set off on a ten day motorcycle adventure in northern, rural Japan. His quest, at the age of twenty, was to photograph the quiet mysterious culture, meet a beautiful Japanese woman and find The Tao (the way). He took great photographs, fell in love with an extraordinary Japanese woman and found an old man willing to teach him the way, the truth and the narrow gate. Over the next forty years Isaiah finds a path of unconditional love and faith through lessons of pain and redemption, loss and victory. Be transformed by a journey into traditional Japan, a mystical land of tea ceremonies, Japanese gardens, rich culture and unexpected spiritual revelations.",0,2020,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597776965l/55014950._SX318_.jpg,"14,123",4.32,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
,None,None,,[],None,None,1957,,,,,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Survival in Auschwitz,Auschwitz Trilogy #1,"['Primo Levi', 'Stuart J. Woolf', 'Philip Roth']",9780684826806,"['Nonfiction', 'History', 'World War II', 'Holocaust', 'Autobiography', 'Memoir', 'Classics', 'Biography', 'War', 'European Literature', 'Italian Literature', 'Historical']","The true and harrowing account of Primo Levi’s experience at the German concentration camp of Auschwitz and his miraculous survival; hailed by The Times Literary Supplement as a “true work of art, this edition includes an exclusive conversation between the author and Philip Roth.In 1943, Primo Levi, a twenty-five-year-old chemist and “Italian citizen of Jewish race,” was arrested by Italian fascists and deported from his native Turin to Auschwitz. Survival in Auschwitz is Levi’s classic account of his ten months in the German death camp, a harrowing story of systematic cruelty and miraculous endurance. Remarkable for its simplicity, restraint, compassion, and even wit, Survival in Auschwitz remains a lasting testament to the indestructibility of the human spirit.",187,1947,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414374949l/6174.jpg,"62,660",4.24,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Lost Hero,The Heroes of Olympus #1,['Rick Riordan'],9781423113393,"['Fantasy', 'Young Adult', 'Mythology', 'Childrens', 'Middle Grade', 'Fiction', 'Adventure', 'Greek Mythology', 'Urban Fantasy', 'Young Adult Fantasy']","JASON HAS A PROBLEM.He doesn’t remember anything before waking up in a bus full of kids on a field trip. Apparently he has a girlfriend named Piper, and his best friend is a guy named Leo. They’re all students at the Wilderness School, a boarding school for “bad kids,"" as Leo puts it. What did Jason do to end up here? And whereishere, exactly? Jason doesn't know anything—except that everything seems very wrong.PIPER HAS A SECRET.Her father has been missing for three days, ever since she had that terrifying nightmare about his being in trouble. Piper doesn’t understand her dream, or why her boyfriend suddenly doesn’t recognize her. When a freak storm hits during the school trip, unleashing strange creatures and whisking her, Jason, and Leo away to someplace called Camp Half-Blood, she has a feeling she’s going to find out, whether she wants to or not.LEO HAS A WAY WITH TOOLS.When he sees his cabin at Camp Half-Blood, filled with power tools and machine parts, he feels right at home. But there’s weird stuff, too—like the curse everyone keeps talking about, and some camper who's gone missing. Weirdest of all, his bunkmates insist that each of them—including Leo—is related to agod. Does this have anything to do with Jason's amnesia, or the fact that Leo keeps seeing ghosts?Join new and old friends from Camp Half-Blood in this thrilling first book in The Heroes of Olympus series. Best-selling author Rick Riordan has pumped up the action, humor, suspense, and mystery in an epic adventure that will leave readers panting for the next installment.",576,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201003l/7736182._SY475_.jpg,"709,983",4.31,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Bel Canto,,['Ann Patchett'],0060934417,"['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Novels', 'Music', 'Adult Fiction', 'Literature', 'Adult', 'Historical', 'Historical Fiction']","Somewhere in South America, at the home of the country's vice president, a lavish birthday party is being held in honor of the powerful businessman Mr. Hosokawa. Roxane Coss, opera's most revered soprano, has mesmerized the international guests with her singing. It is a perfect evening—until a band of gun-wielding terrorists takes the entire party hostage. But what begins as a panicked, life-threatening scenario slowly evolves into something quite different, a moment of great beauty, as terrorists and hostages forge unexpected bonds and people from different continents become compatriots, intimate friends, and lovers.",318,2001,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352997328l/5826.jpg,"257,383",3.92,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
,None,None,,[],None,None,2012,,,,,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Toe to Toe,Nonie Broussard Ghost Tracker,['Deborah Leblanc'],9781937209049,"['Contemporary', 'Fiction', 'Novels', 'Drama', 'Epic']","Welcome to Clay Point, Louisiana, home to not-so-average Joes, and Nonie Broussard, a feisty Cajun and trouble magnet. After losing her job when the Garmin factory shuts down, Nonie is left with major money issues—as in, she has none. Desperate, she has to turn to the one place she’s avoided working since dropping out of college--her family’s funeral home.It wasn’t that Nonie feared the dead. In fact the opposite was true. She sees them—literally, and had been seeing the dead ever since she can remember. She tried telling her parents about it when she was a child, but they’d vehemently dismissed it to imaginary friends, so she’d stopped talking about it. There were only two people who actually knew Nonie’s secret and knew she was the real deal. One was Buggy Mouton, her best friend since kindergarten, and the other was Guy Skinard, whom Nonie considered her one true love since the day she’d laid eyes on him in high school. Buggy now worked at MeeMaw’s Café off of Main in Clay Point, and Guy, as usual, remained ever at her side—the only difference being he’d died in a freak boating accident nine years ago. Still the prankster even in death, Guy loved causing chaos, especially with men Nonie occasionally dated. She could only imagine what mayhem he might stir up while mirroring her at the funeral home and mingling with the newly departed.Only hours into the first day of her new job, pandemonium engulfs the funeral home, and much to Nonie’s surprise, it has nothing to do with Guy. It’s brought on by the family they’re serving. Seventy-two–year-old Dover Fontenot, the Major of Clay Point, dies in a car accident after indulging in a little extra-curricular activity—only the activity wasn’t with his wife , Hazel. And when Dover’s mistress, Anna Mae Turner, shows up at the funeral home for the visitation hell’s gates rip open and Broussard’s Funeral Home suddenly turns into a geriatric war zone.Amidst the flying hairpieces, canes and curses, Nonie’s best friend, Buggy, decides to drop by the funeral home with news she can’t wait to share. A cable network in New Orleans wants to put together a paranormal investigation team and have them check out purported haunted locations in Louisiana. For every location with solid filming potential, each member of the team gets a five hundred dollar pay check. And Buggy knows without question that if anyone can sniff out the ‘restless’ dead, it’s Nonie.Knowing nothing about paranormal investigation, but lured by the sound of the adventure and the dollar signs circling through her head, Nonie agrees to become part of the Boo Krewe, the name Buggy has formally given the makeshift team.The lure of money may be one thing, but what Nonie doesn’t realize is that occasionally the dead, so excited that someone can actually see and hear them, decide to follow her home, into her bed—the bathroom—the shower. And adding to this new-found frustration, Nonie barely finishes her first investigation when she gets a visit from Anna Mae Turner—the mayor’s former mistress—now dead, as well, and harassingly insistent that Nonie bring her killer to light.Nonie quickly learns that the ‘gift’ she’s carried since birth is really a giant wart on the butt of life—and no amount of Compound W is going to make it go away!",304,2015,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440442093l/26157586.jpg,"13,439",4.27,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Maze Runner,The Maze Runner #1,['James Dashner'],9780385737944,"['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Fantasy', 'Adventure', 'Apocalyptic', 'Post Apocalyptic', 'Mystery', 'Teen', 'Audiobook']","There are alternate cover editions for this ASINhereandhere.If you ain’t scared, you ain’t human.When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone.Nice to meet ya, shank. Welcome to the Glade.Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through alive.Everything is going to change.Then a girl arrives. The first girl ever. And the message she delivers is terrifying.Remember. Survive. Run.",384,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375596592l/6186357.jpg,"1,218,485",4.03,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,,"['William Shakespeare', 'Sylvan Barnet', 'Alvin Kernan', 'Russell Fraser']",9780451527295,"['Classics', 'Plays', 'Fiction', 'Drama', 'Literature', 'Poetry', 'Historical', 'Historical Fiction', 'Theatre', 'Tragedy', 'European Literature', 'British Literature']","The greatest tragic plays of William Shakespeare--includingHamlet,Othello,King Lear, andMacbeth.What is tragedy? The Elizabethans defined it as a ""lofty"" play showing ""personages of great state"" caught up in a ""lamentable"" action that ""beginneth prosperously and endeth unfortunately."" Whether judged by this or any other standard, the plays selected for this collection are considered to be the four central works of Shakespearean tragedy and must be included in any list of the world's finest tragic literature. And to make these plays more accessible for the modern reader, this edition includes the following special features:- Reliable texts by noted Shakespeare scholars- Texts printed in the clearest, most readable type- Names of each speaker given in full- Detailed footnotes at the bottom of each page keyed to the numbered lines of the text- Textual notes- Updated bibliography",592,1606,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386926911l/58033.jpg,"16,908",4.42,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
The Lottery and Other Stories,,['Shirley Jackson'],9780374529536,"['Short Stories', 'Fiction', 'Horror', 'Classics', 'Gothic', 'Literature', 'Audiobook', 'American', 'Anthologies', 'Adult']","The Lottery, one of the most terrifying stories written in this century, created a sensation when it was first published inTheNew Yorker. ""Power and haunting,"" and ""nights of unrest"" were typical reader responses. This collection, the only one to appear during Shirley Jackson's lifetime, unites ""The Lottery:"" with twenty-four equally unusual stories. Together they demonstrate Jackson's remarkable range--from the hilarious to the truly horrible--and power as a storyteller.",302,1949,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416448200l/89723.jpg,"67,948",4.05,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
