title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Bridge of the Single Hair,,['Candida Pugh'],9781936782284,['Fiction'],"Her father's dead, her mother's crazy, and her grandmother's never been wrong. Jeri, at 17, resembles her grandmother most of all: she's hard-headed, passionate, and idealistic. At the beginning of the volatile 1960s, she plunges in head first.From the first, she gets herself in trouble and eventually drags someone she loves right along with her into danger--all in pursuit of what she hopes will turn out to be justice. But she has a few surprises coming.",239,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328021707l/11794732.jpg,48,4.0,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Princess Diana - The Day She Didn't Die,,['Heath Samples'],9781908596789,"['Fiction', 'Business', 'Amazon']","Have you ever wondered how Princess Diana's life would have turned out if she survived the car crash that fateful August night?Told in an explosive and thrilling storyline. The car crash, what did she think just happened?Diana's relationship with Dodi, what would life look like if they had a child together...Was Diana's car crash an attempt to kill her? What if something like that were to happen again, how could it happen- again.Diana is under pressure from the Royal Establishment, her family and her friends- which way will she turn, and to who.",0,2011,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328322033l/12972716.jpg,57,2.84,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Solacers,,['Arion Golmakani'],,"['Nonfiction', 'Autobiography', 'Memoir', 'Cultural', 'Iran', 'Biography']","Finalist Best Nonfiction-Stanford University Libraries- William Saroyan International Prize for WritingSolacers tells the touching story of a 5-year old child’s search for family life and safety following the divorce of his parents in Iran during the 1960’s. The first child of a heartless father and a discarded mother is left to fend for himself on the streets of Mashhad, seeking food and shelter wherever he can. His lonely early years are an unbelievable tale of cruelty and betrayal on the part of nearly everyone who might be expected to help, save for one aunt who does her best to keep him from starving.But living a harsh and solitary existence has one advantage for this little boy: other than forcing him to be self-reliant, no one attempts to indoctrinate him on rural Iranian society's archaic cultural values and religious beliefs. And so he never accepts his wretched state as fate, choosing instead to dream big dreams about getting an education, having his own family, and starting a new life – possibly in the faraway land called America. He makes a plan and by the age of 17 he boards a plane to the land of possibilities, where his dreams eventually also take flight.",297,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304121230l/11244026.jpg,494,4.26,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
54 Spiritual Blessings in Christ: As Found in the Book of Ephesians,,"['Leona J. Atkinson', 'Richard L. Rice']",9781463734206,[],"Believers we are Blessed! We have been given all we need to succeed and live life abundantly! When we, by faith accepted Jesus as our Savior, we received so much more than salvation! The book of Ephesians lists fifty-four Spiritual Blessings in Christ. This devotional will help you to see just what you have received and how it can be manifested in your life daily. Learn how to walk in your Blessings so you can fulfill the good works that God has prepared and planned for you to do for His glory.",126,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348127773l/12977144.jpg,4,3.75,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
,None,None,,[],None,None,2011,,,,,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Seven Steps to Inner Power,,['Tae Yun Kim'],9780931432705,"['Combat', 'Martial Arts', 'Nonfiction']","""Seven Steps to Inner Power"" is the first book in a series to introduce you to inner power. This book provides an accelerated sampling of Dr. Tae Yun Kim's philosophy and teachings on how to succeed in the modern day world. Her motto, ""He can do, She can do, Why not me!"" embodies her belief that every person has incredible inner power!Classic Wisdom from a Master!Dr. Tae Yun Kim is one of the highest ranking martial artists in the world, and the first Korean Female Master. Her ""Seven Steps to Inner Power"" book is a distillation of her life's work-a guide for overcoming limitations, developing spiritual and mental power, and attaining mastery in life.In this book, she shows you how to apply the powerful techniques of visualization, concentration, and meditation on a daily basis to tap into the strength within you - leading to a deeper sense of joy, peace, and purpose.Practice the techniques to develop greater levels of achievement. Discover your strengths and weaknesses and become who you want to become.Read these books - guides to overcoming limitations, developing mental power, and attaining mastery in life!1st Book - Seven Steps to Inner Power2nd Book - The Silent Master3rd Book - The First Element",0,1991,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328323338l/13002891.jpg,40,4.53,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
"Make It Happen, A Healthy, Competitive Approach to Achieving Personal Success",3 Off the Tee #2,['Lorii Myers'],9780986790034,"['Business', 'Self Help', 'Leadership', 'Nonfiction']","39 Time Award Winning Book Series16 Time Award Winning BookMake it Happen by Lorii Myers follows her first book, Targeting Success, in her 3 Off the Tee series. Being a golf fanatic, the analogies she uses make her books fun and sports-oriented, and in her latest guide, which promotes a healthy, competitive approach to achieving personal success, she tells you to visualize every shot and how you will play to win.What does success in life mean to you?How will you ultimately reach your goals?Is fear, procrastination, or negativity in self-talk and thought processes holding you back?Then Myers will take you to the driving range to encourage you to practice and work hard to develop your skills while making sure you are aligned correctly to hit your target. Teaching you how to cultivate a well-honed and resilient mindset, she will then show you how to devise a flexible, measurable, well-thought-out action plan that uses solid, action-oriented strategies to track your improvements.How you live your life is your choice, and if you find things aren’t working out, you can change midstream. There’s no need to adopt a stereotypical lifestyle or follow anyone’s example. The important thing is, what will work for you?Examine whether you are truly content and whether that contentment has enough substance to last you a lifetime. If not, embrace change, which could come in the form of opportunities. For example, in the workplace, your skills might also work well in other areas where you would feel more challenged or make quicker progress. Maybe you are drawn to a completely different profession such as journalism, law, teaching, or the performing arts, or you might be attracted to a sales and marketing position that would entail extensive travel.* * *About the bookAt the age of twenty, Lorii Myers had a near-death experience when an allergic reaction to food additives caused her throat to swell to a point where she could no longer catch her breath. As her husband checked her into emergency, she lost consciousness and it took a shot of adrenaline to bring her around.Weeks later, she still had blister-like welts on her face, and during a follow-up appointment, she asked her doctor what would have happened if she hadn’t made it to the hospital in time. He casually explained she could have slipped into a coma, but to Myers, the mother of a one-month-old baby, “It was the most significant thing in my world-survival,” she says. At that very point, her perspective changed. She focused on what was important to her, learning how to embrace urgency and use it to her advantage.Immediately caught in what she refers to as “the make-it-happen moment,” she launched a lifestyle that was geared toward the optimization of personal achievement. “One of my favorite mottos is ad astra per aspera,” she says, “Latin for ‘To the stars, through adversity.’”In her book, Make it Happen, the second in a series entitled 3 Off the Tee, she hopes to impart some of that spirit to her readers.Those who read her first book, Targeting Success, will already know Myers is a golf fanatic, and the golf analogies she uses in her books make them fun and sports-oriented. “I think constantly in terms of fairways and greens,” she says. “In other words, keep me on the straight and narrow and I can’t lose!”In any type of game, healthy competition prevails when you come out to play and play to win. A challenging game like golf requires mental and physical finesse and there is a constant incentive to improve your score, your abilities, and yourself. It reminds you of the value of being consistent, in control, and relentlessly resilient, and there is a powerful sense of urgency to stay focused, make decisions, and take your best shot. Despite inevitable distractions and hazards, as in life, you must keep your head in the game.“To be good at anything, you have to want it,” says Myers. There may be times when you hit a point of transition and lust after change. Whether the change is initiated by external forces or self-induced, she advises her readers to get set in motion and to make a lunge toward whatever is missing from their lives.Myers wrote Make it Happen to help you when what you see as achievable brushes your life, when you figure out that the status quo no longer cuts it, and when you combine desire, determination, and knowledge and decide it’s time to grab hold of your dreams and run with them. She wants you to be fully prepared to pull your dreams in from the fringe, get unstuck, feel the urgency, and step up.If you are confident that you have done the work, know what you want, and deserve that chance—why settle?Make It Happen promises a current, timely, and thought-provoking journey of self-discovery, and once you figure out what you want in life—expect nothing less.Stay the course!",304,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320360581l/13003367.jpg,97,4.19,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Warchild,Warchild #1,['Karin Lowachee'],9780446610773,"['Science Fiction', 'Fiction', 'Space', 'Space Opera', 'LGBT', 'Fantasy', 'Young Adult', 'Aliens', 'Science Fiction Fantasy', 'War', 'Military Fiction', 'Queer']","The merchant ship Mukudori encompasses the whole of eight-year-old Jos's world, until a notorious pirate destroys the ship, slaughters the adults, and enslaves the children. Thus begins a desperate odyssey of terror and escape that takes Jos beyond known space to the homeworld of the strits, Earth's alien enemies. To survive, the boy must become a living weapon and a master spy. But no training will protect Jos in a war where every hope might be a deadly lie, and every friendship might hide a lethal betrayal. And all the while he will face the most grueling trial of his lifebecoming his own man.",451,2002,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344270885l/184786.jpg,"2,086",4.08,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
And Then There Was Life!,,['André Jacob'],,[],None,0,2011,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328455340l/13014526.jpg,7,4.14,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
The Spaghetti Set: Family Served Italian Style,,['Rose Marie Boyd'],9781456749842,[],"Feel like a fly on the wall in the homes of two Italian-American families. This light fiction reveals characters whose irreverent, ludicrous and intimate behavior affirms the old adage: ""Family is family, like it or not!"" A brother and sister depart war-torn Italy in 1947 and cross the Atlantic to reunite with their father in Benton, New Jersey. As the seasick brunette dreams of eligible Americani, the young fellow dreads the prospect of dealing with his cantankerous Papa. Meanwhile, in Benton, another Italian-American family bickers over mundane issues with burlesque animation. Partnerships test the patience of the brothers and domesticity puts the women at odds.These economically disparate clans, the Camaras and the Matteos, cross paths after Teresa Camara literally bumps into love-starved Mack Matteo. Instead of letting their mutual attraction evolve slowly into something more, her scheming father takes matters into his own hands, placing their relationship on course for possible disaster.While the households of the Camaras and the Matteos are fraught with normal sibling rivalry and shared secrets, a few obnoxious family members engage in outlandish behavior, causing total mayhem and discord. One unscrupulous brother's involvement in an embezzlement scheme leads to murder.How the two families cope with the absurdities of love, intimacy and life unfolds in a true comedy of errors complete with misunderstandings, laughter, frustration and tears.",0,2011,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363586317l/11495264.jpg,7,3.86,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Life of Christ,,"['Fulton J. Sheen', 'Benedict J. Groeschel', 'Andrew Apostoli']",0385132204,"['Christianity', 'Catholic', 'Religion', 'Theology', 'Spirituality', 'Faith', 'Nonfiction', 'Biography', 'Christian', 'History']","Filled with compassion and brilliant scholarship, Fulton Sheen's recounting of the Birth, Life, Crucifixion, and Resurrection of Christ is as dramatic and moving as the subject Himself.",658,1958,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347690651l/174964.jpg,"2,518",4.56,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
"My Life and Spiritual Journey: From Tragedy to Acceptance,How One Atheist Looked Beyond Doctrines To Integrate Our World's Religions",,['Marshall Shearer'],,[],"The child of a military family, young Marshall Shearer dealt with personal tragedy by formulating poignant questions that led to contradictory and unsatisfactory religion-based explanations. He never stopped seeking answers, even as he has enjoyed a wonderful life: medical school, loving marriage, beautiful family, and a distinguished career dedicated to helping people learn to live happily, to embrace others, and to cherish life. Through it all, he persisted as a student of the world’s religions, asking new and ever-more sophisticated questions and finding answers we can all accept, from atheists to the most devout. Having developed his own unique perspective for understanding our place in the world, he continues to share his vision through books ranging from how to grow successful relationships to advocating bold new ways to achieve harmony among all religions. In My Life and Spiritual Journey, Dr. Shearer tells us his own story, the intimate perspective of one determined man who refuses to compromise in his quest to discover the acceptance we all seek and deserve.",154,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394237023l/13033243.jpg,1,4.0,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
"John Lennon: In Their Own Write, A Loving Tribute From His Friends and Fans",,['Judith Furedi'],0615717543,[],"A beautiful coffee table book that is a tribute to John Lennon. Includes stunning photographs, illustrations (in full color and B & W) , anecdotes, interviews, and quotes by friends and fans. Also includes an original poetry tribute by the author, interspersed among the entire book; 40 poems, one for each of John's life. In chronological order. With a foreword by Sid Bernstein, who brought the Beatles to the USA. An anecdotes from May Pang, a speech to John Lennon by Paul McCartney, quotes from Yoko Ono, Sean Lennon, Julian, Lennon, the Quarrymen and many other notable figures in John's life. The book contains interactive pages where the reader can slip in their own pages of memorabilia, photos, writing, or leave the book as is. Additionally, the book can be used as a daily source of inspiration, and used in any manner the reader sees fit.",172,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352624600l/8453368.jpg,18,3.83,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
SACRIFICE,,['Neisha Nilsen'],9781456893194,[],"It had been two years since her husband passed away.Caz is desperately trying to move on with her life and decides to buy a new cottage out of town. Her two young children are not thrilled about the idea.When she moves in to her new home strange things start happening, endangering all of their lives. Caz tries frantically to save her family and keep them from harm's way not realizing in order to save her family she must enter a different world and fight for them from afar.",0,2011,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316389526l/12078622.jpg,10,4.7,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Deep Creek,,['Dana Hand'],9780547237480,"['Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Westerns', 'Crime', 'Thriller', 'War', 'Adult Fiction', 'Mystery Thriller']","Idaho Territory, June 1887. A small-town judge takes his young daughter fishing, and she catches a man. Another body surfaces, then another. The final toll: over 30 Chinese gold miners brutally murdered. Their San Francisco employer hires Idaho lawman Joe Vincent to solve the case.Soon he journeys up the wild Snake River with Lee Loi, an ambitious young company investigator, and Grace Sundown, amétismountain guide with too many secrets. As they track the killers across the Pacific Northwest, through haunted canyons and city streets, each must put aside lies and old grievances to survive a quest that will change them forever.Deep Creekis a historical thriller inspired by actual events and people: the 1887 massacre of Chinese miners in remote and beautiful Hells Canyon, the middle-aged judge who went after their slayers, and the sham race-murder trial that followed. This American tragedy was long suppressed and the victims nearly forgotten;Deep Creekteams history and imagination to illuminate how and why, in a seamless, fast-moving tale of courage and redemption, loss and love. A dazzling new novel for fans of Leif Enger, Lisa See, and Ivan Doig.",320,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348692342l/6688453.jpg,"1,488",3.8,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Modern Buddhism: The Path of Compassion and Wisdom: Volume 1 Sutra, Modern Buddhism,['Kelsang Gyatso'],9781906665074,"['Religion', 'Buddhism', 'Nonfiction', 'Spirituality', 'Philosophy', 'Reference', 'Self Help', 'Unfinished', 'Business', 'Amazon', 'Eastern Philosophy']",'Modern Buddhism' reveals how all aspects of Buddhism - from the most basic to the most profound - can be applied practically to solve our daily problems and experience deeper inner peace and happiness.,420,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328012472l/8868981.jpg,"2,451",3.64,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Chinese Intelligence Operations,,['Nicholas Eftimiades'],9780964953123,"['Nonfiction', 'Cultural', 'China', 'Spy Thriller', 'Espionage']","Nicholas Eftimiades examines the infiltration of Chinese espionage agents into foreign governments and private businesses. These efforts have been going on mostly uninterrupted for decades, while Western intelligence services focused on the Soviet Union. He draws on his expertise as a counterintelligence analyst to examine the structure, objectives and methodology of Chinese clandestine activities. The book specifically addresses the human source in intelligence operations, such as agent and double-agent recruitment, and how these tactics fit into the conduct of internal and foreigh affairs in China.",0,1994,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327912551l/13095574.jpg,87,3.64,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Presumed Guilty: The Tragedy of the Rodney King Affair,,['Stacey Koon'],9780895265074,['Nonfiction'],"For the first time, the entire story of the Rodney King affair is told in full detail - what happened and why, and the reasons the Simi Valley, California jury found the officers innocent on charges of using excessive force against a felony evader with a lengthening record of violent conduct. Sgt. Stacey C. Koon was the officer in charge on the night of March 3, 1991 when Rodney King led police on a 7.8 mile chase at speeds of more than 100 miles per hour. After stopping, King refused commands to submit to arrest and made threatening gestures toward the officers whose duty was to keep King from hurting himself, his two passengers, and other motorists. When LAPD officers physically tried to subdue him, he tossed four of them off his back. Then he absorbed two 50,000 volt stun-gun charges. All this happened before the now-infamous George Holliday videotape began. The first two seconds of the videotape - a part that most people have never seen - show King trying to assault another police officer. Yet for most Americans, that 82-second videotape - which was repeatedly edited to delete the portions showing Rodney King's violent behavior - is all they know about the events of March 3, 1991. It is a tragedy that resulted in the Los Angeles riots that left more than 50 people dead and some $800 million in property destroyed. Presumed Guilty is the truth. Not what was shown from an edited 82-second videotape and not what was reported each day by a media that consciously ignored certain facts and reported other facts to mold the public mind toward a verdict of guilt. Sgt. Koon's account of the night of March 3, 1991 and the days leading up to and including the trial tells about how four dedicatedpolice officers were betrayed by the superiors they served. It also tells how the leaders of the Los Angeles Police Department and the city establishment have scurried to cover their own culpability in creating the policies that made the Rodney King affair an inevitable tragedy.",263,1992,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387705148l/989026.jpg,39,3.46,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Living in Darkness,Bloodbreeders #1,['Robin Renee Ray'],1933300612,"['Fiction', 'Paranormal', 'Vampires']","Not once in her life did farm girl Renee Crocker, imagine she would encounter a world found only in the minds of myth-seeking men. Although what they sought were not always unheard of in other parts of the world, those very things they found would all be a complete mystery to the town folk of Burkett, Texas.Renee’s life changed late one evening during supper, when a handsome stranger came knocking on the door of the Crocker family farm house… and was invited inside. It didn’t take long for Renee to discover a great number of things that people in her neck of the woods couldn’t even begin to contemplate. The dark of night took on a whole new meaning and the once vulnerable, young country woman finds herself struggling to survive in a world that demand she live forever in darkness.",182,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383576415l/12759008.jpg,136,3.88,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
What If You Could Skip the Cancer?,,['Katrina Bos'],9781933916392,[],,131,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348527022l/7477618.jpg,19,4.26,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Forever And Ever Amen,,['Joe Pemberton'],1848760329,[],"Forever and Ever Amen is the story of the childhood experiences of James, a nine-year old living in Manchester in the late 1960s. Frequent flashbacks to half remembered events in St Kitts signal ongoing connections between the two locations. Issues of class, migration, poverty and racism linger at the edge of the boy’s partial insights into family happenings and personal histories.All this is told with an eye on the priorities of a child; lemon fudgesicles, runny egg yolk and Chinese burns in the playground.“Thoroughly entertaining from beginning to end.” Amazon“All the magic of childhood, but with an edge.” Amazon",224,2000,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328326808l/13118412.jpg,6,4.17,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
,None,None,,[],None,None,2012,,,,,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Braji,,['P.S. Wright'],9781105048128,[],,417,2011,,,1,4.0,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
New Kids on the Rock,Small World Global Protection Agency #1,['Mark  Miller'],0692561021,"['Childrens', 'Science Fiction', 'Middle Grade', 'Young Adult']","Star athlete Josh and computer prodigy Madison are recruited by the mysterious Mr. Crux to attend a special summer camp. The two elementary school kids then begin the adventure of a lifetime. They discover that the Small World Global Protection Agency is a network of talented and skilled children in countries all over the world. Their mission is to help other kids and save the day when adults can’t.In Case File: 001-A, New Kids on the Rock, Josh and Madison start their adventure with the Global Protection Agency. Their first mission takes them to Australia to help teen pop singer Ja-Naya and discover what her evil manager, Feeble Bix is up to. Their counterparts, Mick and Kim, are ready for action as they head across the Outback.The Small World Global Protection Agency is an adventure serial aimed at third through fifth grade readers. Each volume will take Josh and Madison to a different country. The stories will be entertaining, sometimes suspenseful, sometimes humorous. Each story will introduce facts about other countries and cultures, educating the reader through the eyes of children their own age while having fun.Mark currently resides in Florida with his family. He strives to follow in the footsteps of his namesake, Mark Twain.His father was a newspaper writer and editor for both the Kansas City Star and Kansan. Mark received his Bachelor’s Degree in Film from the University of Kansas. He has been influenced by great stories from C.S. Lewis, and Tolkien and Star Wars.Mark is the author of The Empyrical Tales. Book I: The Fourth Queen and Book II: The Lost Queen are available now. Book III: The Secret Queen is coming Spring 2012. Mark is also the creator of the spiritual eBook series “Mark Miller’s One”. The first story, “Meant To Be”, tells how he met his wife.Mark believes being a father of four makes him uniquely qualified to write his stories. He also has spent time in the classroom with third, fourth and fifth graders.",0,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344938719l/12853211.jpg,63,4.43,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Nothing Matters: A Book about Nothing,,['Ronald  Green'],9781846947070,"['Philosophy', 'Nonfiction']","Is nothing everything? As strange as that question looks at first sight, it will definitely make sense after reading this title. Provocative and accessible, free of jargon, 'Nothing Matters' shows that there is more to nothing than meets the eye.",279,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348629796l/11455675.jpg,44,4.0,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Etz Hayim: Torah and Commentary,,"['Anonymous', 'David L. Lieber', 'Jules Harlow', 'Harold S. Kushner']",9780827607125,"['Religion', 'Judaism', 'Literature', 'Jewish', 'Judaica', 'Nonfiction', 'Reference']","Special features make Etz Hayim meaningful for lay and clergy alike:- Essays on key themes by prominent Conservative movement rabbis and scholars- Separate p'shat and d'rash commentary themes, showing two approaches to interpreting the Torah:The p'shat commentary, adapted from the JPS Torah Commentary and edited by Chaim Potok, seeks to explain the basic meaning of the text.The d'rash commentary, edited by Harold Kushner, selects insights from over 2,000 years of Torah study, including passages from the Talmud and Midrash, the teachings of the Sages, comments by Rashi, homiletic and psychological insights by Hasidic teachers, and readings by contemporary rabbis and scholars, including women's voices.- The haftarot commentary, edited by Michael Fishbane and drawn from his JPS Bible Commentary: Haftarot, explains the supplemental readings from the Prophets (Nevi'im), which accompany each weekly Sabbath reading.- Highlights of traditional readings for Sephardic and Ashkenazic communities including the special section halakhah l'ma-aseh, which indicates where Jewish laws are based on biblical passages. Also, blessings for the Torah and haftarot, full-color maps, glossary, timeline of biblical events, and indexes.",1559,1559,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390927094l/821536.jpg,100,4.57,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
,None,None,,[],None,None,2011,,,,,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
The Land of the Free,,"['T.J. Tucker', 'Krakondack']",1470118696,"['Fiction', 'Thriller']","Cam Burrows of the Border Patrol discovers a massive military complex and air base in northern Mexico, staffed by Chinese nationals. He is captured and may not be able to get word back unless he can escape and find a way back to the United States.Meanwhile Robbie Linssman uncovers a conspiracy involving his employer, a large shipping company. When he tries to notify the FBI, he turns up dead. His best friend John Corson has soured on life and wants nothing to do with any investigation, but is reluctantly pulled into it. Joining Corson are Robbie’s daughter Jess and two others, Frank and Lyle. Jess and Lyle visit an island off Panama that holds the key to the conspiracy. Will they find what they’re looking for and live to tell about it? Will John and Frank, pursued by a paramilitary group trying to kill them, stay alive long enough to learn the truth and find a way into the White House to warn the President?But President Jackson Torres has problems of his own. Drowning in debt and facing a financial crisis, he struggles with his unpopularity and is surrounded by cabinet members intent on their own agenda. President Torres finds his foreign policy is spinning out of his control and tensions with China are escalating in spite of his best efforts. As he is manipulated into a confrontation he can’t win and is in fact meant to lose, the very existence of the United States is in jeopardy.In today’s world of budget and trade deficits, not much consideration is given to the motives of those who hold all that debt. When the inevitable happens and the bonds are devalued by inflation or default, what acts might the losers contemplate? “The Land of the Free” explores one frightening possibility as only a work of fiction can.",208,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331133264l/13207184.jpg,66,3.85,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
"Jack the Ripper and Black Magic: Victorian Conspiracy Theories, Secret Societies and the Supernatural Mystique of the Whitechapel Murders",,"['Spiro Dimolianis', 'Stewart P. Evans']",9780786445479,"['Nonfiction', 'History', 'Crime', 'True Crime', 'Mystery', 'Historical', 'Occult', 'Science Fiction', 'Steampunk', 'Fantasy', 'Paranormal', 'European Literature', 'British Literature']","Jack the Ripper is a legendary gothic tale of Victorian conspiracies, the supernatural, secret societies and the police. Scotland Yard hunted a serial killer shrouded in politics as the mutilator of East End prostitutes infused pop culture with demonic horror. This book uses historic sources and rare official reports to reveal dark and supernatural aspects of the Ripper case.",236,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312037704l/10148600.jpg,85,3.75,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Ripley Bogle,,['Robert McLiam Wilson'],9780345430946,"['Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Literature', '20th Century', 'Roman', 'Novels', 'Literary Fiction', 'Contemporary']","A Cambridge dropout turned penniless drifter, the unforgettable Ripley Bogle takes us through the underbelly of London and into the surreal world of a vagabond. But Bogle is not your average bum. With a razor-sharp intellect, prodigious powers of perception, and better-than-average appearance (""Most movie stars would give their false back teeth for the kind of lived-in look that I possess""), Bogle careens through the wild streets of homelessness and Irish identity, all the while regaling us with the tale of his ragged Belfast past--and the events that led up to his extraordinary existence.In a brilliant coupling of sardonic, self-deprecating wit and the lush lyricism of a poet, Robert McLiam Wilson brings us a fiercely modern character with an old soul. Imbued with a grace that is thoroughly at odds with his squalid world, Ripley Bogle gnaws at the fringes of society and skewers its fat heart. The result is a hilarious, unexpectedly touching novel that is destined to become a classic.",352,1989,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320438726l/478979.jpg,761,3.79,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
Stop Thinking about It!: Winning the Emotional Battle Surrounding Food and Weight Loss,,['Lori Williams'],9781606450734,[],None,94,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347401352l/13253473.jpg,10,3.6,https://www.goodreads.com/book/show/13355410-issues-in-your-tissues
