title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Elsewhere,,['Gabrielle Zevin'],0374320918,"['Young Adult', 'Fantasy', 'Fiction', 'Romance', 'Death', 'Teen', 'Paranormal', 'Contemporary', 'Supernatural', 'Audiobook']","Welcome to Elsewhere.It is warm, with a breeze, and the beaches are marvelous. It's quiet and peaceful. You can't get sick or any older. Curious to see new paintings by Picasso? Swing by one of Elsewhere's museums. Need to talk to someone about your problems? Stop by Marilyn Monroe's psychiatric practice.Elsewhere is where fifteen-year-old Liz Hall ends up, after she has died. It is a place so like Earth, yet completely different. Here Liz will age backward from the day of her death until she becomes a baby again and returns to Earth. But Liz wants to turn sixteen, not fourteen again. She wants to get her driver's license. She wants to graduate from high school and go to college. And now that she's dead, Liz is being forced to live a life she doesn't want with a grandmother she has only just met. And it is not going well. How can Liz let go of the only life she has ever known and embrace a new one? Is it possible that a life lived in reverse is no different from a life lived forward?This moving, often funny book about grief, death, and loss will stay with the reader long after the last page is turned.",277,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442686280l/359410._SY475_.jpg,"56,150",3.9,https://www.goodreads.com/book/show/21409704-sanctuary
The Storied Life of A.J. Fikry,,['Gabrielle Zevin'],9781616203214,"['Fiction', 'Contemporary', 'Writing', 'Books About Books', 'Adult', 'Adult Fiction', 'Romance', 'Book Club', 'Literary Fiction', 'Audiobook', 'Realistic Fiction']","On the faded Island Books sign hanging over the porch of the Victorian cottage is the motto “No Man Is an Island; Every Book Is a World.” A. J. Fikry, the irascible owner, is about to discover just what that truly means.A. J. Fikry’s life is not at all what he expected it to be. His wife has died, his bookstore is experiencing the worst sales in its history, and now his prized possession, a rare collection of Poe poems, has been stolen. Slowly but surely, he is isolating himself from all the people of Alice Island—from Lambiase, the well-intentioned police officer who’s always felt kindly toward Fikry; from Ismay, his sister-in-law who is hell-bent on saving him from his dreary self; from Amelia, the lovely and idealistic (if eccentric) Knightley Press sales rep who keeps on taking the ferry over to Alice Island, refusing to be deterred by A.J.’s bad attitude. Even the books in his store have stopped holding pleasure for him. These days, A.J. can only see them as a sign of a world that is changing too rapidly.And then a mysterious package appears at the bookstore. It’s a small package, but large in weight. It’s that unexpected arrival that gives A. J. Fikry the opportunity to make his life over, the ability to see everything anew. It doesn’t take long for the locals to notice the change overcoming A.J.; or for that determined sales rep, Amelia, to see her curmudgeonly client in a new light; or for the wisdom of all those books to become again the lifeblood of A.J.’s world; or for everything to twist again into a version of his life that he didn’t see coming. As surprising as it is moving, The Storied Life of A. J. Fikry is an unforgettable tale of transformation and second chances, an irresistible affirmation of why we read, and why we love.",260,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404582137l/18293427.jpg,"219,335",3.99,https://www.goodreads.com/book/show/21409704-sanctuary
The Heart's Invisible Furies,,['John Boyne'],,"['Historical', 'Historical Fiction', 'Fiction', 'LGBT', 'Cultural', 'Ireland', 'Literary Fiction', 'Audiobook', 'Contemporary', 'European Literature', 'Irish Literature', 'Queer']","Cyril Avery is not arealAvery or at least that’s what his adoptive parents tell him. And he never will be. But if he isn’t a real Avery, then who is he?Born out of wedlock to a teenage girl cast out from her rural Irish community and adopted by a well-to-do if eccentric Dublin couple via the intervention of a hunchbacked Redemptorist nun, Cyril is adrift in the world, anchored only tenuously by his heartfelt friendship with the infinitely more glamourous and dangerous Julian Woodbead.At the mercy of fortune and coincidence, he will spend a lifetime coming to know himself and where he came from – and over his three score years and ten, will struggle to discover an identity, a home, a country and much more.In this, Boyne's most transcendent work to date, we are shown the story of Ireland from the 1940s to today through the eyes of one ordinary man.The Heart's Invisible Furiesis a novel to make you laugh and cry while reminding us all of the redemptive power of the human spirit.",582,2017,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490803456l/33253215.jpg,"100,174",4.48,https://www.goodreads.com/book/show/21409704-sanctuary
Caught,,['Harlan Coben'],9780525951582,"['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Crime', 'Mystery Thriller', 'Drama', 'Audiobook', 'Novels', 'Adult']","17 year-old Haley McWaid is a good girl, the pride of her suburban New Jersey family, captain of the lacrosse team, headed off to college next year with all the hopes and dreams her doting parents can pin on her. Which is why, when her mother wakes one morning to find that Haley never came home the night before, and three months quickly pass without word from the girl, the community assumes the worst.Wendy Tynes is a reporter on a mission, to identify and bring down sexual predators via elaborate—and nationally televised—sting operations. Working with local police on her news program Caught in the Act, Wendy and her team have publicly shamed dozens of men by the time she encounters her latest target. Dan Mercer is a social worker known as a friend to troubled teens, but his story soon becomes more complicated than Wendy could have imagined.",388,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437773409l/6681454._SY475_.jpg,"60,524",3.99,https://www.goodreads.com/book/show/21409704-sanctuary
The Crystal Shard,The Legend of Drizzt #4,['R.A. Salvatore'],9780786942466,"['Fantasy', 'Dungeons and Dragons', 'Forgotten Realms', 'Fiction', 'Young Adult', 'Adventure', 'High Fantasy', 'Childrens', 'Science Fiction Fantasy', 'Role Playing Games', 'Epic Fantasy']",,344,1988,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331146192l/66693.jpg,"53,944",4.08,https://www.goodreads.com/book/show/21409704-sanctuary
"Love Is a Mix Tape: Life and Loss, One Song at a Time",,['Rob Sheffield'],9781400083022,"['Music', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Romance', 'Biography Memoir', 'Adult', 'Culture', 'Pop Culture', 'Contemporary']","In this stunning memoir, Rob Sheffield, a veteran rock and pop culture critic and staff writer for Rolling Stone magazine, tells the story of his musical coming of age, and how rock music, the first love of his life, led him to his second, a girl named Renee. Rob and Renee's life together - they wed after graduate school, both became music journalists, and were married only five years when Renee died suddenly on Mother's Day, 1997 - is shared through the window of the mix tapes they obsessively compiled. There are mixes to court each other, mixes for road trips, mixes for doing the dishes, mixes for sleeping - and, eventually, mixes to mourn Rob's greatest loss. The tunes were among the great musical output of the early 1990s - Pearl Jam, Nirvana, Pavement, Yo La Tengo, REM, Weezer - as well as classics by The Rolling Stones, The Beatles, Aretha Franklin and more. Mixing the skilful, tragic punch of Dave Eggers and the romantic honesty of Nick Hornby, LOVE IS A MIX TAPE is a story of lost love and the kick-you-in-the-gut energy of great pop music.",224,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437483494l/46190._SY475_.jpg,"37,486",3.82,https://www.goodreads.com/book/show/21409704-sanctuary
,None,None,,[],None,None,2002,,,,,https://www.goodreads.com/book/show/21409704-sanctuary
The Strain,The Strain Trilogy #1,"['Guillermo del Toro', 'Chuck Hogan']",9780061558238,"['Horror', 'Fiction', 'Paranormal', 'Vampires', 'Fantasy', 'Science Fiction', 'Thriller', 'Supernatural', 'Audiobook', 'Apocalyptic', 'Post Apocalyptic']","A Boeing 777 arrives at JFK and is on its way across the tarmac, when it suddenly stops dead. All window shades are pulled down. All lights are out. All communication channels have gone quiet. Crews on the ground are lost for answers, but an alert goes out to the CDC. Dr. Ephraim ""Eph"" Goodweather, head of their Canary project, a rapid-response team that investigates biological threats, gets the call and boards the plane. What he finds makes his blood run cold.In a pawnshop in Spanish Harlem, a former professor and survivor of the Holocaust named Abraham Setrakian knows something is happening. And he knows the time has come, that a war is brewing.So begins a battle of mammoth proportions as the vampiric virus that has infected New York begins to spill out into the streets. Eph, who is joined by Setrakian and a motley crew of fighters, must now find a way to stop the contagion and save his city - a city that includes his wife and son - before it is too late.",403,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326225354l/6065215.jpg,"84,355",3.77,https://www.goodreads.com/book/show/21409704-sanctuary
,None,None,,[],None,None,1984,,,,,https://www.goodreads.com/book/show/21409704-sanctuary
The Good Daughter,The Good Daughter #1,['Karin Slaughter'],9780062430267,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Audiobook', 'Suspense', 'Adult', 'Contemporary', 'Psychological Thriller']","Two girls are forced into the woods at gunpoint. One runs for her life. One is left behind.Twenty-eight years ago, Charlotte and Samantha Quinn's happy small-town family life was torn apart by a terrifying attack on their family home. It left their mother dead. It left their father—Pikeville's notorious defense attorney—devastated. And it left the family fractured beyond repair, consumed by secrets from that terrible night.Twenty-eight years later, Charlotte has followed in her father's footsteps to become a lawyer herself—the ideal good daughter. But when violence comes to Pikeville again, and a shocking tragedy leaves the whole town traumatized, Charlotte is plunged into a nightmare. Not only is she the first witness on the scene, but it's a case that unleashes the terrible memories she's spent so long trying to suppress--because the shocking truth about the crime that destroyed her family nearly thirty years ago won't stay buried forever. Packed with twists and turns, brimming with emotion and heart,The Good Daughteris fiction at its most thrilling.",656,2017,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502131816l/33230889._SY475_.jpg,"137,594",4.09,https://www.goodreads.com/book/show/21409704-sanctuary
HHhH,,"['Laurent Binet', 'احمد پرهیزی']",9782246760016,"['Fiction', 'Historical', 'Historical Fiction', 'War', 'World War II', 'Cultural', 'France', 'Germany', 'Literature', 'Novels', 'Holocaust']","Deux parachutistes tchécoslovaques envoyés par Londres sont chargés d’assassiner Reinhard Heydrich, chef de la Gestapo, chef des services secrets nazis, planificateur de la solution finale, protecteur de Bohème-Moravie, surnommé ""le bourreau"", ""la bête blonde"", ""l’homme le plus dangereux du IIIe Reich"". Après des mois de préparation, il est finalement abattu dans sa Mercedes. Il s’ensuit une folle traque qui se termine dans une église du centre de Prague. HHhH est un acronyme inventé par les SS qui signifie en allemand : ""le cerveau d’Himmler s’appelle Heydrich"" (Himmlers Hirn heisst Heydrich).L’essentiel de l’histoire se situe entre 1938 et 1942. Le récit est structuré comme un entonnoir : des chapitres courts relatent différents épisodes en divers lieux et à diverses époques, qui tous convergent vers Prague où s’est déroulé l’attentat. Tous les personnages de ce livre ont réellement existé ou existent encore. L’auteur a rapporté les faits le plus fidèlement possible mais a dû résister à la tentation de romancer. Comment raconter l’Histoire ? Cette question conduit parfois l’auteur à se mettre en scène pour rendre compte de ses conditions d’écriture, de ses recherches, de ses hésitations. La vérité historique se révèle à la fois une obsession névrotique et une quête sans fin.",442,2010,French,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490084601l/7992363.jpg,"25,187",3.97,https://www.goodreads.com/book/show/21409704-sanctuary
Mourning Grey: Part One: The Guardians Of The Temple Saga,,['Marie Montine'],,"['Drama', 'Fiction', 'Contemporary', 'Novels']","Cassandra Wynstrom auditions for a play at the Queen's Theatre that depicts the last war between the Humans and Empians, thus between Light and Dark.When she is pursued by the last Empian named Lharkin, she learns he has created vampires out of desperation; to continue his bloodline. When she sees visions of an ancient temple that defy the story told in the play, she is confronted with choices:. she either has to pick her destiny or her heart...as she is falling for the one whom she is enemies with.A vampire only known as Audray finds her new life as Lharkin's follower troubling; she must help the Empian find a way to convince Cassandra to join them before the human realizes who she really is. When Audray seeks comfort in the arms of the Queen's son, she struggles with the inevitable: that she must eventually tell him what she is.Mourning Grey is the beginning of a saga that explores the lives living under the Guardians of Light and Dark, and that some things exist in the grey, such as love.",0,0993,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626640575l/58581497._SY475_.jpg,520,4.35,https://www.goodreads.com/book/show/21409704-sanctuary
Bare Bones,Temperance Brennan #6,['Kathy Reichs'],9780743453004,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery', 'Detective', 'Adult', 'Anthropology']","It's a summer of sizzling heat in Charlotte where Dr. Temperance Brennan, forensic anthropologist for the North Carolina medical examiner, looks forward to her first vacation in years. A romantic vacation. She's almost out the door when the bones start appearing.A newborn's charred remains turn up in a woodstove. A small plane crashes in a North Carolina cornfield on a sunny afternoon. Both pilot and passenger are burned beyond recognition. And what is the mysterious black substance covering the bodies? Most puzzling of all are the bones discovered at a remote farm outside Charlotte. The remains seem to be of animal origin, but Tempe is shocked when she gets them to her lab.With help from a special detective friend, Tempe must investigate a poignant and terrifying case that comes at the worst possible moment. Daughter Katy has a new boyfriend who Tempe fears may have something to hide. And important personal decisions face Tempe. Is it time for emotional commitment? Will she have the chance to find out?Everything must wait on the bones. Why are the X rays and DNA so perplexing? Who is trying to keep Tempe from the answers? Someone is following her and Katy. That someone must be stopped before it's too late.",416,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440033047l/128752._SY475_.jpg,"38,033",3.97,https://www.goodreads.com/book/show/21409704-sanctuary
The Sands of Time,,['Sidney Sheldon'],9780006174431,"['Fiction', 'Thriller', 'Mystery', 'Romance', 'Suspense', 'Mystery Thriller', 'Crime', 'Drama', 'Novels', 'Contemporary']","Four nuns find themselves suddenly thrust into a hostile world they long ago abandoned for the safety of the convent. Unwittingly they become pawns in a battle between the charismatic Jaime Miró, leader of the outlawed Basque nationalists, and the ruthless Colonel Ramón Acoca of the Spanish Army.Four women - and the men they are forbidden to love.Megan - the orphan, who feels an overpowering attraction to Jaime.Lucia - the fiery Sicilian beauty on the run for murder - and Rubio Arzano, the freedom fighter who risks his life to save her.Teresa - whose guilty conscience finally drives her to betray her friends.Graciela - who bears a terrible secret that almost destroys her - and the courageous Ricardo who loves her.From the same author of the books ""The Other Side of Midnight"", ""Rage of Angels"", ""Bloodline"" and ""Windmills of the Gods"". The book is set in Spain and centres around four nuns and their unwitting involvement with outlawed Basque nationalists and the Spanish Army.",427,1985,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356453253l/119382.jpg,"23,520",3.77,https://www.goodreads.com/book/show/21409704-sanctuary
"Life, the Universe and Everything",The Hitchhiker's Guide to the Galaxy #3,['Douglas Adams'],9780345418906,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics', 'Audiobook', 'Adventure', 'Novels']","The unhappy inhabitants of planet Krikkit are sick of looking at the night sky above their heads–so they plan to destroy it. The universe, that is. Now only five individuals stand between the killer robots of Krikkit and their goal of total annihilation.They are Arthur Dent, a mild-mannered space and time traveler who tries to learn how to fly by throwing himself at the ground and missing; Ford Prefect, his best friend, who decides to go insane to see if he likes it; Slartibartfast, the indomitable vice president of the Campaign for Real Time, who travels in a ship powered by irrational behavior; Zaphod Beeblebrox, the two-headed, three-armed ex-president of the galazy; and Trillian, the sexy space cadet who is torn between a persistent Thunder God and a very depressed Beeblebrox.How will it all end? Will it end? Only this stalwart crew knows as they try to avert “universal” Armageddon and save life as we know it–and don’t know it!",224,1982,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577589l/8694.jpg,"211,000",4.18,https://www.goodreads.com/book/show/21409704-sanctuary
