title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
,None,None,,[],None,None,1877,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Handmaid's Tale,The Handmaid's Tale  #1,['Margaret Atwood'],,"['Fiction', 'Classics', 'Science Fiction', 'Dystopia', 'Feminism', 'Fantasy', 'Adult', 'Audiobook', 'Literature', 'Novels']","Offred is a Handmaid in the Republic of Gilead. She may leave the home of the Commander and his wife once a day to walk to food markets whose signs are now pictures instead of words because women are no longer allowed to read. She must lie on her back once a month and pray that the Commander makes her pregnant, because in an age of declining births, Offred and the other Handmaids are valued only if their ovaries are viable. Offred can remember the years before, when she lived and made love with her husband, Luke; when she played with and protected her daughter; when she had a job, money of her own, and access to knowledge. But all of that is gone now . . .Funny, unexpected, horrifying, and altogether convincing,The Handmaid's Taleis at once scathing satire, dire warning, and tour de force.",314,1985,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY475_.jpg,"1,655,046",4.12,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1818,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Tuesdays with Morrie,,['Mitch Albom'],9780751529814,"['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Inspirational', 'Classics', 'Philosophy', 'Self Help', 'Contemporary', 'Adult', 'Biography Memoir']","Maybe it was a grandparent, or a teacher or a colleague. Someone older, patient and wise, who understood you when you were young and searching, and gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded. Wouldn't you like to see that person again, ask the bigger questions that still haunt you?Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying of ALS - or motor neurone disease - Mitch visited Morrie in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final 'class': lessons in how to live.",210,1997,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423763749l/6900.jpg,"856,705",4.12,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Winnie-the-Pooh,Winnie-the-Pooh #1,"['A.A. Milne', 'Ernest H. Shepard']",9780525467564,"['Classics', 'Childrens', 'Fiction', 'Fantasy', 'Animals', 'Picture Books', 'Young Adult', 'Audiobook', 'Middle Grade', 'Juvenile']",,161,1926,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298440130l/99107.jpg,"298,696",4.31,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Fellowship of the Ring,The Lord of the Rings #1,['J.R.R. Tolkien'],0618346252,"['Fantasy', 'Classics', 'Fiction', 'Adventure', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Young Adult', 'Novels', 'Audiobook']","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkeness bind themIn ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, The Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell into the hands of Bilbo Baggins, as told in The Hobbit.In a sleepy village in the Shire, young Frodo Baggins finds himself faced with an immense task, as his elderly cousin Bilbo entrusts the Ring to his care. Frodo must leave his home and make a perilous journey across Middle-earth to the Cracks of Doom, there to destroy the Ring and foil the Dark Lord in his evil purpose.",527,1954,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486871542l/3263607._SY475_.jpg,"2,518,805",4.37,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Slaughterhouse-Five,,['Kurt Vonnegut Jr.'],9780385333849,"['Classics', 'Fiction', 'Science Fiction', 'War', 'Historical', 'Historical Fiction', 'Literature', 'Novels', 'Time Travel', 'American', 'Fantasy']","Selected by the Modern Library as one of the 100 best novels of all time, Slaughterhouse-Five, an American classic, is one of the world's great antiwar books. Centering on the infamous firebombing of Dresden, Billy Pilgrim's odyssey through time reflects the mythic journey of our own fractured lives as we search for meaning in what we fear most.",275,1969,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606208827l/4981._SY475_.jpg,"1,215,957",4.08,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1961,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Old Man and the Sea,,['Ernest Hemingway'],9780684830490,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'Academic', 'School', 'Adventure', 'Classic Literature', 'Literary Fiction', '20th Century']","Librarian's note: An alternate cover edition can be foundhereThis short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses—specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954.",96,1952,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630572642l/2165._SY475_.jpg,"930,571",3.79,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Scarlet Letter,,"['Nathaniel Hawthorne', 'Thomas E. Connolly', 'Nina Baym']",9780142437261,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Academic', 'School', 'Literature', 'Young Adult', 'High School', 'Read For School', 'Classic Literature', 'Novels']","Set in 17th-century Puritan Boston, Massachusetts, during the years 1642 to 1649, it tells the story of Hester Prynne, who conceives a daughter through an affair and will not reveal her lover’s identity. The scarlet letter A (for adultery) she has to wear on her clothes, along with her public shaming, is her punishment for her sin and her secrecy. She struggles to create a new life of repentance and dignity. Throughout the book, Hawthorne explores themes of legalism, sin, and guilt.",279,1850,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404810944l/12296.jpg,"758,824",3.42,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1606,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Twilight,The Twilight Saga #1,['Stephenie Meyer'],9780316015844,"['Young Adult', 'Fantasy', 'Romance', 'Fiction', 'Paranormal', 'Vampires', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Teen']","About three things I was absolutely positive.First, Edward was a vampire.Second, there was a part of him—and I didn't know how dominant that part might be—that thirsted for my blood.And third, I was unconditionally and irrevocably in love with him.Deeply seductive and extraordinarily suspenseful, Twilight is a love story with bite.",387,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039443l/41865.jpg,"5,477,074",3.62,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
One Flew Over the Cuckoo's Nest,,['Ken Kesey'],0141181222,"['Classics', 'Fiction', 'Psychology', 'Literature', 'Novels', 'Health', 'Mental Health', 'Academic', 'School', 'American', 'Mental Illness', 'Contemporary']","Alternate cover edition of ISBN9780451163967Tyrannical Nurse Ratched rules her ward in an Oregon State mental hospital with a strict and unbending routine, unopposed by her patients, who remain cowed by mind-numbing medication and the threat of electric shock therapy. But her regime is disrupted by the arrival of McMurphy – the swaggering, fun-loving trickster with a devilish grin who resolves to oppose her rules on behalf of his fellow inmates. His struggle is seen through the eyes of Chief Bromden, a seemingly mute half-Indian patient who understands McMurphy's heroic attempt to do battle with the powers that keep them imprisoned. Ken Kesey's extraordinary first novel is an exuberant, ribald and devastatingly honest portrayal of the boundaries between sanity and madness.",325,1962,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516211014l/332613._SX318_.jpg,"674,005",4.19,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1955,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Time Traveler's Wife,,['Audrey Niffenegger'],0965818675,"['Fiction', 'Romance', 'Fantasy', 'Science Fiction', 'Time Travel', 'Contemporary', 'Adult', 'Womens Fiction', 'Chick Lit', 'Adult Fiction', 'Magical Realism']","A funny, often poignant tale of boy meets girl with a twist: what if one of them couldn't stop slipping in and out of time? Highly original and imaginative, this debut novel raises questions about life, love, and the effects of time on relationships.Audrey Niffenegger’s innovative debut,The Time Traveler’s Wife, is the story of Clare, a beautiful art student, and Henry, an adventuresome librarian, who have known each other since Clare was six and Henry was thirty-six, and were married when Clare was twenty-three and Henry thirty-one. Impossible but true, because Henry is one of the first people diagnosed with Chrono-Displacement Disorder: periodically his genetic clock resets and he finds himself misplaced in time, pulled to moments of emotional gravity in his life, past and future. His disappearances are spontaneous, his experiences unpredictable, alternately harrowing and amusing.The Time Traveler’s Wifedepicts the effects of time travel on Henry and Clare’s marriage and their passionate love for each other as the story unfolds from both points of view. Clare and Henry attempt to live normal lives, pursuing familiar goals—steady jobs, good friends, children of their own. All of this is threatened by something they can neither prevent nor control, making their story intensely moving and entirely unforgettable.",500,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380660571l/18619684.jpg,"1,660,604",3.98,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Siddhartha,,"['Hermann Hesse', 'Lê Chu Cầu']",9502531329,"['Classics', 'Fiction', 'Philosophy', 'Spirituality', 'Religion', 'Literature', 'Buddhism', 'European Literature', 'German Literature', 'Novels', 'Historical', 'Historical Fiction']","Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning.",152,1922,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629378189l/52036._SY475_.jpg,"645,486",4.04,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Metamorphosis,,"['Franz Kafka', 'Stanley Corngold']",9871165072,"['Classics', 'Fiction', 'Fantasy', 'Literature', 'Philosophy', 'Short Stories', 'Academic', 'School', 'European Literature', 'German Literature', 'Horror', 'Novels']","Alternate cover edition of ISBN 0553213695 / 9780553213690""As Gregor Samsa awoke one morning from uneasy dreams he found himself transformed in his bed into a gigantic insect. He was laying on his hard, as it were armor-plated, back and when he lifted his head a little he could see his domelike brown belly divided into stiff arched segments on top of which the bed quilt could hardly keep in position and was about to slide off completely. His numerous legs, which were pitifully thin compared to the rest of his bulk, waved helplessly before his eyes.""With it's startling, bizarre, yet surprisingly funny first opening, Kafka begins his masterpiece,The Metamorphosis. It is the story of a young man who, transformed overnight into a giant beetle-like insect, becomes an object of disgrace to his family, an outsider in his own home, a quintessentially alienated man. A harrowing—though absurdly comic—meditation on human feelings of inadequacy, guilt, and isolation,The Metamorphosishas taken its place as one of the most widely read and influential works of twentieth-century fiction. As W.H. Auden wrote, ""Kafka is important to us because his predicament is the predicament of modern man.""",201,1915,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359061917l/485894.jpg,"746,380",3.83,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Stranger,,"['Albert Camus', 'Matthew  Ward']",2070360024,"['Classics', 'Fiction', 'Philosophy', 'Cultural', 'France', 'Literature', 'Novels', 'European Literature', 'French Literature', 'Academic', 'School', 'Literary Fiction', '20th Century']","Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward.",123,1942,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590930002l/49552._SY475_.jpg,"809,541",3.99,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Flowers for Algernon,,['Daniel Keyes'],1417670800,"['Fiction', 'Classics', 'Science Fiction', 'Young Adult', 'Literature', 'Psychology', 'Academic', 'School', 'Novels', 'Adult', 'Read For School']","The story of a mentally disabled man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In diary entries, Charlie tells how a brain operation increases his IQ and changes his life. As the experimental procedure takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment seems to be a scientific breakthrough of paramount importance until Algernon begins his sudden, unexpected deterioration. Will the same happen to Charlie?",311,1959,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554312314l/18373.jpg,"536,044",4.16,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1947,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Harry Potter and the Chamber of Secrets,Harry Potter #2,"['J.K. Rowling', 'Mary GrandPré', 'ویدا اسلامیه']",1408855666,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Middle Grade', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']","Ever since Harry Potter had come home for the summer, the Dursleys had been so mean and hideous that all Harry wanted was to get back to the Hogwarts School for Witchcraft and Wizardry. But just as he’s packing his bags, Harry receives a warning from a strange impish creature who says that if Harry returns to Hogwarts, disaster will strike.And strike it does. For in Harry’s second year at Hogwarts, fresh torments and horrors arise, including an outrageously stuck-up new professor and a spirit who haunts the girls’ bathroom. But then the real trouble begins – someone is turning Hogwarts students to stone. Could it be Draco Malfoy, a more poisonous rival than ever? Could it possible be Hagrid, whose mysterious past is finally told? Or could it be the one everyone at Hogwarts most suspects… Harry Potter himself!",341,1998,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725l/15881._SY475_.jpg,"3,089,063",4.43,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
War and Peace,,"['Leo Tolstoy', 'Henry Gifford', 'Aylmer Maude', 'Louise Maude', 'Vladimir Levstik']",0307266931,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'War', 'Novels', '19th Century']","In Russia's struggle with Napoleon, Tolstoy saw a tragedy that involved all mankind. Greater than a historical chronicle, War and Peace is an affirmation of life itself, `a complete picture', as a contemporary reviewer put it, `of everything in which people find their happiness and greatness, their grief and humiliation'. Tolstoy gave his personal approval to this translation, published here in a new single volume edition, which includes an introduction by Henry Gifford, and Tolstoy's important essay `Some Words about War and Peace'.",1392,1869,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413215930l/656.jpg,"288,978",4.13,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
A Tree Grows in Brooklyn,,['Betty  Smith'],9780061120077,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Young Adult', 'Coming Of Age', 'Literature', 'New York', 'Novels', 'Book Club']","The beloved American classic about a young girl's coming-of-age at the turn of the century, Betty Smith'sA Tree Grows in Brooklynis a poignant and moving tale filled with compassion and cruelty, laughter and heartache, crowded with life and people and incident. The story of young, sensitive, and idealistic Francie Nolan and her bittersweet formative years in the slums of Williamsburg has enchanted and inspired millions of readers for more than sixty years. By turns overwhelming, sublime, heartbreaking, and uplifting, the daily experiences of the unforgettable Nolans are raw with honesty and tenderly threaded with family connectedness -- in a work of literary art that brilliantly captures a unique time and place as well as incredibly rich moments of universal experience.",496,1943,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883484l/14891.jpg,"413,771",4.28,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1962,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Little House Collection,Little House #1-9,"['Laura Ingalls Wilder', 'Garth Williams']",9780060529963,"['Classics', 'Historical', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Juvenile', 'Literature', 'Kids']","This nine-book paperback box set of the classic series features the classic black-and-white artwork from Garth Williams.The nine books in the timeless Little House series tell the story of Laura’s real childhood as an American pioneer, and are cherished by readers of all generations. They offer a unique glimpse into life on the American frontier, and tell the heartwarming, unforgettable story of a loving family.Little House in the Big WoodsMeet the Ingalls family—Laura, Ma, Pa, Mary, and baby Carrie, who all live in a cozy log cabin in the big woods of Wisconsin in the 1870s. Though many of their neighbors are wolves and panthers and bears, the woods feel like home, thanks to Ma’s homemade cheese and butter and the joyful sounds of Pa’s fiddle.Farmer BoyAs Laura Ingalls is growing up in a little house in Kansas, Almanzo Wilder lives on a big farm in New York. He and his brothers and sisters work hard from dawn to supper to help keep their family farm running. Almanzo wishes for just one thing—his very own horse—but he must prove that he is ready for such a big responsibility.Little House on the PrairieWhen Pa decides to sell the log house in the woods, the family packs up and moves from Wisconsin to Kansas, where Pa builds them their little house on the prairie! Living on the farm is different from living in the woods, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.On the Banks of Plum CreekThe Ingalls family lives in a sod house beside Plum Creek in Minnesota until Pa builds them a new house made of sawed lumber. The money for the lumber will come from their first wheat crop. But then, just before the wheat is ready to harvest, a strange glittering cloud fills the sky, blocking out the sun. Millions of grasshoppers cover the field and everything on the farm, and by the end of a week, there is no wheat crop left.By the Shores of Silver LakePa Ingalls heads west to the unsettled wilderness of the Dakota Territory. When Ma, Mary, Laura, Carrie, and baby Grace join him, they become the first settlers in the town of De Smet. Pa starts work on the first building of the brand new town, located on the shores of Silver Lake.The Long WinterThe first terrible storm comes to the barren prairie in October. Then it snows almost without stopping until April. With snow piled as high as the rooftops, it’s impossible for trains to deliver supplies, and the townspeople, including Laura and her family, are starving. Young Almanzo Wilder, who has settled in the town, risks his life to save the town.Little Town on the PrairieDe Smet is rejuvenated with the beginning of spring. But in addition to the parties, socials, and “literaries,” work must continue. Laura spends many hours sewing shirts to help Ma and Pa get enough money to send Mary to a college for the blind. But in the evenings, Laura makes time for a new caller, Almanzo Wilder.These Happy Golden YearsLaura must continue to earn money to keep Mary in her college for the blind, so she gets a job as a teacher. It’s not easy, and for the first time she’s living away from home. But it gets a little better every Friday, when Almanzo picks Laura up to take her back home for the weekend. Though Laura is still young, she and Almanzo are officially courting, and she knows that this is a time for new beginnings.The First Four YearsLaura Ingalls and Almanzo Wilder have just been married! They move to a small prairie homestead to start their lives together. But each year brings new challenges—storms, sickness, fire, and unpaid debts. These first four years call for courage, strength, and a great deal of determination. And through it all, Laura and Almanzo still have their love, which only grows when baby Rose arrives.",2700,1971,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577932823l/114345._SX318_.jpg,"147,274",4.34,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
All Quiet on the Western Front,All Quiet on the Western Front/The Road Back #1,"['Erich Maria Remarque', 'Arthur Wesley Wheen']",9780449213940,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'War', 'Literature', 'Academic', 'School', 'European Literature', 'German Literature', 'World War I', 'Novels']",,296,1929,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632027397l/355697._SY475_.jpg,"380,410",4.0,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Stand,,"['Stephen King', 'Bernie Wrightson']",9780385199575,"['Horror', 'Fiction', 'Fantasy', 'Science Fiction', 'Apocalyptic', 'Post Apocalyptic', 'Thriller', 'Dystopia', 'Audiobook', 'Classics']","When a man escapes from a biological testing facility, he sets in motion a deadly domino effect, spreading a mutated strain of the flu that will wipe out 99 percent of humanity within a few weeks. The survivors who remain are scared, bewildered, and in need of a leader. Two emerge–Mother Abagail, the benevolent 108-year-old woman who urges them to build a peaceful community in Boulder, Colorado; and Randall Flagg, the nefarious “Dark Man,” who delights in chaos and violence. As the dark man and the peaceful woman gather power, the survivors will have to choose between them–and ultimately decide the fate of all humanity.",1152,1978,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1213131305l/149267.jpg,"678,706",4.33,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Don Quixote,,"['Miguel de Cervantes Saavedra', 'John Rutherford', 'Francisco Rodríguez Marín', 'Jose Ramon Melida', 'John Gibson Lockhart', 'Roberto González Echevarría', 'Peter Anthony Motteux']",9780142437230,"['Novels', 'Historical', 'Historical Fiction', 'Humor', 'Classics', 'Classic Literature', 'European Literature', 'Spanish Literature', 'Unfinished', 'Academic', 'School', 'Fantasy', 'Literature', '17th Century']","Don Quixote has become so entranced by reading chivalric romances that he determines to become a knight-errant himself. In the company of his faithful squire, Sancho Panza, his exploits blossom in all sorts of wonderful ways. While Quixote's fancy often leads him astray—he tilts at windmills, imagining them to be giants—Sancho acquires cunning and a certain sagacity. Sane madman and wise fool, they roam the world together, and together they have haunted readers' imaginations for nearly four hundred years.With its experimental form and literary playfulness,Don Quixotehas been generally recognized as the first modern novel. The book has been enormously influential on a host of writers, from Fielding and Sterne to Flaubert, Dickens, Melville, and Faulkner, who reread it once a year, ""just as some people read the Bible.""",1023,1615,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546112331l/3836._SY475_.jpg,"232,713",3.88,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Uncle Tom's Cabin,,"['Harriet Beecher Stowe', 'Đỗ Đức Hiểu']",9953633290,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature', 'American', 'Novels', 'Classic Literature', '19th Century', 'Academic', 'School']","The narrative drive of Stowe's classic novel is often overlooked in the heat of the controversies surrounding its anti-slavery sentiments. In fact, it is a compelling adventure story with richly drawn characters and has earned a place in both literary and American history. Stowe's religious beliefs show up in the novel's final, overarching theme—the exploration of the nature of Christianity and how Christian theology is fundamentally incompatible with slavery.",438,1852,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231l/46787.jpg,"210,896",3.88,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
القرآن الكريم,Verdens Hellige Skrifter,['Anonymous'],0140449205,"['Religion', 'Islam', 'Nonfiction', 'Classics', 'Philosophy', 'Reference', 'Spirituality', 'History', 'Theology', 'Fantasy', 'Mythology']","The Quran (English pronunciation: /kɔrˈɑːn/; Arabic: القرآن‎ al-qurʾān, IPA: [qurˈʔaːn], literally meaning ""the recitation""), also transliterated Qur'an, Koran, Al-Coran, Coran, Kur'an, and Al-Qur'an, is the central religious text of Islam, which Muslims believe to be the verbatim word of God (Arabic: الله‎, Allah).The Quran is composed of verses (Ayat) that make up 114 chapters (suras) of unequal length which are classified either as Meccan (المكية) or Medinan (المدنية) depending upon the place and time of their claimed revelation. Muslims believe the Quran to be verbally revealed through the angel Jibrīl (Gabriel) from God to Muhammad gradually over a period of approximately 23 years beginning on 22 December 609 CE, when Muhammad was 40, and concluding in 632 CE, the year of his death.Muslims regard the Quran as the main miracle of Muhammad, the proof of his prophethood and the culmination of a series of divine messages that started with the messages revealed to Adam, regarded in Islam as the first prophet, and continued with Suhuf Ibrahim (Scrolls of Abraham), the Tawrat (Torah or Pentateuch) of Moses, the Zabur (Tehillim or Book of Psalms) of David, and the Injil (Gospel) of Jesus. The Quran assumes familiarity with major narratives recounted in Jewish and Christian scriptures, summarizing some, dwelling at length on others and in some cases presenting alternative accounts and interpretations of events. The Quran describes itself as a book of guidance, sometimes offering detailed accounts of specific historical events, and often emphasizing the moral significance of an event over its narrative sequence.",604,None,Arabic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275263838l/646462.jpg,"61,204",4.36,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
Atlas Shrugged,,"['Ayn Rand', 'Leonard Peikoff', 'Jan de Voogt']",9780452011878,"['Fiction', 'Classics', 'Philosophy', 'Politics', 'Literature', 'Science Fiction', 'Novels', 'Dystopia', 'Economics', 'Business']","This is the story of a man who said that he would stop the motor of the world and did. Was he a destroyer or the greatest of liberators?Why did he have to fight his battle, not against his enemies, but against those who needed him most, and his hardest battle against the woman he loved? What is the world’s motor — and the motive power of every man? You will know the answer to these questions when you discover the reason behind the baffling events that play havoc with the lives of the characters in this story.Tremendous in its scope, this novel presents an astounding panorama of human life — from the productive genius who becomes a worthless playboy — to the great steel industrialist who does not know that he is working for his own destruction — to the philosopher who becomes a pirate — to the composer who gives up his career on the night of his triumph — to the woman who runs a transcontinental railroad — to the lowest track worker in her Terminal tunnels.You must be prepared, when you read this novel, to check every premise at the root of your convictions.This is a mystery story, not about the murder — and rebirth — of man’s spirit. It is a philosophical revolution, told in the form of an action thriller of violent events, a ruthlessly brilliant plot structure and an irresistible suspense. Do you say this is impossible? Well,thatis the first of your premises to check.",1078,1957,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405868167l/662.jpg,"369,908",3.69,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
,None,None,,[],None,None,1879,,,,,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Poisonwood Bible,,['Barbara Kingsolver'],9780060786502,"['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Africa', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'Religion', 'Adult Fiction']","The Poisonwood Bibleis a story told by the wife and four daughters of Nathan Price, a fierce, evangelical Baptist who takes his family and mission to the Belgian Congo in 1959. They carry with them everything they believe they will need from home, but soon find that all of it -- from garden seeds to Scripture -- is calamitously transformed on African soil. What follows is a suspenseful epic of one family's tragic undoing and remarkable reconstruction over the course of three decades in postcolonial Africa.",546,1998,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412242487l/7244.jpg,"688,658",4.07,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
The Book of Mormon: Another Testament of Jesus Christ,,"['Anonymous', 'Joseph Smith Jr.']",9780967686561,"['Religion', 'Nonfiction', 'Christianity', 'Lds', 'Church', 'Spirituality', 'Classics', 'History', 'Inspirational', 'Reference', 'Theology']",None,531,1830,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327389004l/323355.jpg,"79,455",4.29,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
"Moby-Dick or, the Whale",,"['Herman Melville', 'Andrew Delbanco', 'Tom Quirk', 'Rockwell Kent']",9780142437247,"['Classics', 'Fiction', 'Literature', 'Adventure', 'Novels', 'Historical', 'Historical Fiction', 'American', '19th Century', 'Classic Literature', 'Audiobook']","""It is the horrible texture of a fabric that should be woven of ships' cables and hawsers. A Polar wind blows through it, and birds of prey hover over it.""So Melville wrote of his masterpiece, one of the greatest works of imagination in literary history. In part,Moby-Dickis the story of an eerily compelling madman pursuing an unholy war against a creature as vast and dangerous and unknowable as the sea itself. But more than just a novel of adventure, more than an encyclopaedia of whaling lore and legend, the book can be seen as part of its author's lifelong meditation on America. Written with wonderfully redemptive humour,Moby-Dickis also a profound inquiry into character, faith, and the nature of perception.This edition ofMoby-Dick, which reproduces the definitive text of the novel, includes invaluable explanatory notes, along with maps, illustrations, and a glossary of nautical terms.",654,1851,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940656l/153747.jpg,"504,748",3.52,https://www.goodreads.com/book/show/36529.Narrative_of_the_Life_of_Frederick_Douglass
